White,Black,Winner,White is Computer,Black is Computer,White ELO,Black ELO,Move FEN,Move Number
Pipilotta,MiloBot,1-0,False,True,1145,1089,2r1k1n1/p1qR1pp1/1p2p1r1/7p/8/1PB2N2/P3BPPP/3Q1RK1,40
MiloBot,Pipilotta,1/2-1/2,True,False,1095,1147,2rqkbnr/pb6/3pp3/Pp2Pp1p/1P3P2/1R3pPP/2P2N2/2BQ1K2,40
Abjb,MiloBot,1-0,False,True,1149,1106,3b2r1/5pk1/2Bp2pQ/p7/7p/5N2/PPP1QPPP/RNB3K1,40
MiloBot,Abjb,0-1,True,False,1129,1118,r1b2rk1/pp3ppp/P7/3p4/3p1n1P/5P1R/1P2P2K/4qBN1,40
SamTheRiddler,Abjb,1-0,False,False,1171,1127,2kr1b1r/pbp2R1p/1p1p4/6P1/n3P2P/2P4B/P2N4/6K1,40
fleroyer,MiloBot,1-0,False,True,1137,1117,r1b1k1r1/2p1pp2/p2q1b1P/1p1p4/1PnP2B1/2P1B3/P1Q2P2/1NK1R1NR,40
MiloBot,fleroyer,0-1,True,False,1125,1125,rn5r/ppk2ppp/3b4/1p4n1/1PbP2P1/P3PN2/1BP3K1/1R6,40
MiloBot,Pipilotta,1/2-1/2,True,False,1122,1148,r1b1kbnN/6pp/2n5/8/7P/1p1KP3/1P4P1/1RB2BR1,40
Pipilotta,MiloBot,1/2-1/2,False,True,1149,1121,2b1kr2/1pp1pp2/1P2n3/3p4/3P3p/5N2/4BPPP/2B1K2R,40
MiloBot,Pipilotta,1/2-1/2,True,False,1120,1151,1r1qk2r/p2b1ppp/3p4/4n3/4QBnP/P5PB/8/RN2K1NR,40
fleroyer,MiloBot,0-1,False,True,1138,1114,r1b2k2/pq1p1r2/1p3p2/1B3Qp1/1b6/2N2NB1/PP1K1PPP/4R3,40
MiloBot,fleroyer,0-1,True,False,1122,1125,rB2k1nr/1p2bppp/p7/4P3/Pn6/2NqP3/1P2bPPP/R1K3R1,40
MiloBot,rybnikone,1-0,True,False,1089,1061,r3kb1r/p2npp2/Bp1p4/2p4p/P2P1p2/1P3N2/2P3PP/1RKn3R,40
Pipilotta,MiloBot,1/2-1/2,False,True,1151,1154,r1b2k1r/2p2p2/p1P2n2/2p1PN2/7p/8/P4PBP/R2QK1NR,40
MiloBot,fleroyer,0-1,True,False,1142,1124,rn2k2r/p4ppp/b3p1n1/P1qp4/8/5P2/1PPKP1P1/RN1Q1B1R,40
fleroyer,MiloBot,1/2-1/2,False,True,1123,1142,r2q4/2k1p1Q1/1p1p4/p1pP3B/2P5/8/PP3PPP/2KR2NR,40
MiloBot,Pipilotta,1-0,True,False,1131,1172,r1bqk2r/1pp1b1pp/2n5/8/3p4/N2B1PK1/2P1Q1N1/R1B2R2,40
Pipilotta,MiloBot,1/2-1/2,False,True,1175,1130,rn3k2/ppp1p3/3pq3/8/3PPp2/4N3/PPP2PP1/RNB2K2,40
MiloBot,Pipilotta,1/2-1/2,True,False,1129,1178,3r1rk1/2p1bppp/1p3n2/1P6/3N2b1/p1P1P3/P4PPP/1K3RNR,40
rybnikone,MiloBot,0-1,False,True,1094,1124,r5r1/p3Pk1p/1p3ppb/1B1b4/2nP3N/4P3/P4KPP/2R4R,40
MiloBot,shridarens,0-1,True,False,1146,1175,rn2r1k1/pQ2qppp/2p1b3/3pP3/P3n2P/2bBPNP1/P3KP2/R1B4R,40
shridarens,MiloBot,1-0,False,True,1021,1156,2q1k1n1/rbpp1p1r/2p1p1p1/p1b1P2p/P1B2B2/1P3N2/2P1QPPP/3RR1K1,40
rybnikone,MiloBot,0-1,False,True,1118,1146,1Qb2b2/2N1kprp/1p1q2p1/p1n3n1/2B3P1/1P3P1P/P2P4/R3K1NR,40
MiloBot,rybnikone,1-0,True,False,1129,1147,2rk3r/3n1p2/p2p2p1/3Pp2p/2p1N2b/pP2R3/P1P1PPPn/R1Q1KB2,40
MiloBot,FelixSFE,1-0,True,False,1128,1002,r4rk1/2p3pp/1p3p2/p3n2P/P6R/RP2bP2/1QP1N1P1/5K2,40
MiloBot,Abjb,1-0,True,False,1129,1149,r1br2k1/pp3ppp/4p3/8/1PB1p2P/N3b2R/P1K5/q7,40
Abjb,MiloBot,1-0,False,True,1137,1137,1n3bnk/3pp2Q/pq1p3p/4N1p1/4B3/6P1/PBP2P1P/R4RK1,40
MiloBot,Prawndrone,0-1,True,False,1142,1047,r3k2r/ppq1n1p1/2nbb2p/5p2/4P3/1PP1B2P/P4PP1/Q1RK1B1R,40
FelixSFE,MiloBot,0-1,False,True,1091,1118,4rbnr/p2b4/1pppppk1/4P3/1P1P1P1p/2P4P/PBQ1B3/1N3RK1,40
silasc,MiloBot,1-0,False,True,1146,1124,r1b1k3/1p1p3P/n3p3/pNp1P2B/PP2P2R/8/1P3P2/R1BQK3,40
MiloBot,silasc,1/2-1/2,True,False,1123,1147,r2q2k1/2p1bQp1/p6r/1p1pN2p/3P4/PPN5/1BP1PP1P/2R1K2R,40
silasc,MiloBot,0-1,False,True,1161,1114,6kr/rp4b1/p2pNpn1/qP1P3p/N7/2P5/P3QPP1/R3KB2,40
MiloBot,silasc,0-1,True,False,1121,1150,2bqk1n1/5p2/1pp5/3p2P1/r4P2/4P3/PP4B1/R2K4,40
MiloBot,silasc,0-1,True,False,1119,1153,r3k2r/pppb2p1/8/7p/2p1N2P/P5P1/4PP1R/R1BnK3,40
silasc,MiloBot,1-0,False,True,1140,1127,1nb2k1r/1p3p1p/P1qPp1p1/3P2Bn/2B5/P4N2/1R3PPP/3QR1K1,40
MiloBot,silasc,1-0,True,False,1118,1156,1rk4r/5ppp/B7/Q1P5/4p1b1/6P1/PP1N2RP/R3K2n,40
silasc,MiloBot,0-1,False,True,1174,1109,nrb2k2/1pp2p1Q/p3p2P/3qN3/3P1B2/bP6/P1P2P2/1K4R1,40
MiloBot,silasc,1-0,True,False,1099,1194,2krr3/ppp3pp/2n5/1Q1p1p2/1P5b/2P1BP1b/4K2P/RN5R,40
Matioon,MiloBot,0-1,False,True,1008,1095,2b1k1nr/3pqpb1/4p2p/p1r1P1pP/2P3P1/PB6/3NNP2/R1BQK2R,40
Spiehler,MiloBot,1-0,False,True,1194,1084,r4k1r/1Npp2b1/p4np1/1p5p/3P4/PB2R2P/1PP1QPP1/R1B3K1,40
silasc,MiloBot,1-0,False,True,1181,1109,rn2bb1r/p4kpp/2N5/1pP5/1P1P1N1P/5P2/6P1/2BK3R,40
silasc,MiloBot,1-0,False,True,1189,1105,7N/1pp1k1P1/7p/p2p4/1b1P4/4P3/PP2K2P/R2Q3R,40
MiloBot,silasc,0-1,True,False,1112,1174,r3k3/1p3p1p/7p/1p1p1b2/3pn3/2q2nr1/P3P2P/R4K1R,40
silasc,MiloBot,1/2-1/2,False,True,1178,1111,2q1k2r/1nppp1NN/1p4PB/p2bP3/P7/8/1PP2PP1/R2QK3,40
MiloBot,silasc,0-1,True,False,1118,1159,B3k2r/p2b2pp/3q1p2/2b5/1p6/PP3P2/2QNp1PP/RN2K2R,40
silasc,MiloBot,1/2-1/2,False,True,1163,1095,r3k2r/p1pb4/1p2p1pp/6b1/3R4/8/PPP1BPP1/1K1R4,40
Matioon,MiloBot,0-1,False,True,1137,1090,r2q1k1r/2pnnpbp/P7/P3p3/6R1/B5P1/5P2/RN1QKBN1,40
Matioon,MiloBot,1-0,False,True,1187,1085,4r1n1/3k3r/2pb1p1p/2P1p1p1/1q2P1P1/7P/3B1P2/R2QKB1R,40
MiloBot,Matioon,0-1,True,False,1094,1015,2bk4/r1pq1pp1/1pn1pn1r/p2p2Np/P2P3P/1Pb1P2R/R1P1BPP1/3K3Q,40
GrandeChecco,MiloBot,1-0,False,True,1111,1107,r1bq3B/p1p2k1p/np5b/1N3pp1/6P1/3P4/PPPQ1PP1/R3R1K1,40
MiloBot,Abjb,1-0,True,False,1077,1153,r4rk1/ppp2ppp/8/2b2q2/P2p1P2/1nN1P3/1P2Q1PP/3K1BR1,40
silasc,MiloBot,1-0,False,True,1180,1085,1R3b2/2pkq1pr/r2pp2n/p5BN/P2PP2P/2P5/6B1/3QK2R,40
silasc,MiloBot,1-0,False,True,1054,1110,7q/rpPn1k1P/5p2/p3p3/3P3P/N1PB1N2/PP3P2/R3K3,40
silasc,MiloBot,0-1,False,True,1007,1117,r1q5/1p1bk1p1/2pbNn2/P3p2P/2B1r3/N1P2Q1R/P4P2/R4K2,40
Pipilotta,MiloBot,1-0,False,True,1157,1136,r1bq1kn1/1p2bp2/p1p1p2Q/3pP3/1P1P4/P1N5/2P2P1P/R1BQ1RK1,40
Lynnay,MiloBot,0-1,False,True,1079,1145,rn2kb1r/1b2ppn1/pp4p1/3PN2p/P1pPNP1P/R2B2q1/1PPB2P1/2Q2RK1,40
Apanerado,MiloBot,0-1,False,True,1060,1138,1r1k3r/3pqpp1/Bpp1p3/b3Pn1p/4QP2/N3B2P/PPP2P2/2KRR3,40
Pipilotta,MiloBot,1-0,False,True,1163,1119,r1nqk3/3P1pb1/pp5p/3bP3/N7/4B2N/P1P1BPPP/R2Q1RK1,40
Pipilotta,MiloBot,1-0,False,True,1136,1131,1rbk2n1/ppp3br/3p3p/5P2/1PB5/1P1P1P2/PB2N2q/R1QKR3,40
MiloBot,Pipilotta,1-0,True,False,1109,1170,1rb1kb1r/p3n2p/2n1p1p1/8/Q2pp1PP/P7/1p1BBP2/1R2K1NR,40
Pipilotta,MiloBot,1-0,False,True,1140,1116,1bb3nr/p6p/n5pk/8/4B3/2N1PP2/PB1P2PP/4K1NR,40
MiloBot,Pipilotta,1-0,True,False,1106,1182,r2qk1nr/2p1bp1p/6p1/1B6/pp1p4/5QPP/1PP2K2/RN5R,40
Pipilotta,MiloBot,1-0,False,True,1147,1113,r2n1k1r/1b1p1p1P/1p2p1p1/p3P1N1/3P1P1p/8/P6P/RN1QKB1R,40
MiloBot,Pipilotta,0-1,True,False,1108,1172,r1b1k1nr/2pq1ppp/p7/n7/1p2P3/1P5P/2pB1PP1/RNN1KB1R,40
MiloBot,Soundchippy,1-0,True,False,1084,1191,6k1/ppp3pp/2n5/3Pp3/Qb1qP3/1K6/PP4PP/1R3B1R,40
MiloBot,lazaroalomasarria,0-1,True,False,1064,1178,r2qr1k1/2p2p1p/p1n5/1p1ppN2/P2P1p2/R3PP1P/1PP1K1P1/5B1n,40
MiloBot,RyanDerk,0-1,True,False,1057,1039,r5k1/2pqppb1/2npb1p1/3n3p/p2P1P1P/5NP1/1r1NPBB1/R3K2R,40
BenjaminTrainz,RRTSmai,0-1,False,False,1096,1149,rn2q1k1/pp4p1/2p5/3p3p/Nb2P2P/2P1n2K/P2P2P1/R1B2B2,40
HanSun,SunnyAndre,1-0,False,False,1165,1108,6nr/Bp2k3/3pNpqb/P2Bp2p/1P2P1p1/1P1P2P1/5P1P/R2Q1RK1,40
MiloBot,fleroyer,1-0,True,False,1028,1114,rnb3k1/ppq5/4p3/bBPp1rpp/3Pn3/P3PN1P/1BP2P2/R2Q1K1R,40
fleroyer,MiloBot,1-0,False,True,1101,1035,4k1B1/rpBb1p2/4p3/p2p2Nq/1n1b3P/2N5/PPP1RPP1/5K1R,40
RyanDerk,MiloBot,0-1,False,True,1070,1055,1rb1k1nr/1p2bp2/2p1p1p1/4N1Np/3Pp3/2R5/PP2BPPP/R1B3K1,40
MiloBot,patitolo,1/2-1/2,True,False,1069,1077,2kr4/1pp5/p1nqp1pr/3p1p1p/3P1PnP/P3PNP1/PBP1Q3/2R1KB2,40
MiloBot,DiamnodDust,1-0,True,False,1041,1179,r1bq2k1/ppp4p/2n5/2P5/3p1p2/5P1P/PP2PK2/1RB2BNR,40
SerRobert,MiloBot,0-1,False,True,1003,1036,rn3bnr/5kpp/4b3/1P2q3/p7/P2K4/2Q5/RNB2BN1,40
SerRobert,MiloBot,1/2-1/2,False,True,1116,1025,2bqkb1r/5p1p/1pp1p1p1/1n6/8/B1PnPPKP/R4QR1/1N4N1,40
MiloBot,BXTOOC,0-1,True,False,1038,1171,4rrk1/3n1pbp/1p1q2p1/p2p2Bn/3PpPbP/P1p3PN/2N1PKB1/R2Q3R,40
MiloBot,brendancyr,0-1,True,False,1054,1151,r2kr3/p1p3pp/5n2/8/2P2p1P/Pp2b3/3NP3/R3NK1b,40
MiloBot,RyanDerk,0-1,True,False,1063,1035,rnb3k1/pp5p/1qp1p2b/3p1rp1/3Pn2P/P1P1P3/RP2B1P1/1NK1B3,40
LeoYu,HHenry,0-1,False,False,1187,1107,2b2rk1/2pp1p2/2n3p1/2q3P1/1p2P3/r4N2/PQ3P2/R3KB1R,40
MiloBot,Jojoywen,0-1,True,False,1082,1160,r1bqk2r/2p3pp/p1n5/2b1Pn2/2N4p/2P5/P6P/2R1K2B,40
MiloBot,Soundchippy,0-1,True,False,1085,1179,r4qk1/p5pp/Pp6/2p1p3/3np3/6r1/1PPQP3/1RB1KR2,40
MiloBot,Lynnay,1-0,True,False,1092,1122,r4rk1/q2bn2p/4pbpn/ppPp1p2/3P1P2/N1BQP1PP/P1P5/1R1K1BR1,40
Lynnay,MiloBot,0-1,False,True,1180,1082,r1bq3r/2n2pbp/2kppp2/p7/N2P1BP1/1P1Q1N1B/P4P1P/R3KR2,40
MiloBot,RyanDerk,1-0,True,False,1088,1069,rn3rk1/ppq3bp/2b1p3/2pn2P1/2N5/2P3Q1/PP1B1PPP/2KR1BNR,40
MiloBot,RyanDerk,0-1,True,False,1098,1021,r3k2r/ppp1ppbp/2n3p1/8/b1pP1P2/P1N1KN1P/1Pq1P1PR/R4BB1,40
Kkfrst,MiloBot,1-0,False,True,1191,1102,1rq1kbnr/1bp1ppp1/7P/p2pNP2/2pP4/B1N1P2Q/P3B2P/R4RK1,40
MiloBot,Kkfrst,0-1,True,False,1109,1174,rn2k2r/1p5p/p4pp1/1P2p3/q3P1b1/1R3N2/3B1PPP/1Q1K1B1R,40
MiloBot,RyanDerk,1-0,True,False,1147,1054,r1b1r1k1/p5bp/n1p5/1pqpn1p1/3pPpP1/2P2P1P/PP1N1QBN/R1B2K1R,40
MiloBot,RyanDerk,1-0,True,False,1133,1099,r5k1/ppp2p1p/4rn1b/1bnp3P/3p1Pp1/P5P1/RPPQP1B1/1N3KNR,40
MiloBot,RyanDerk,0-1,True,False,1143,1021,6k1/r1pp1p1Q/b3rn1b/1p2q1p1/2Pn2P1/5B2/P2NPP1P/R1B2KNR,40
Zopm,MiloBot,0-1,False,True,1051,1063,r1bqk2r/1pppb2p/5ppP/p3p3/2PnP3/1PQ2N1B/PB3P1P/1R2K2R,40
MiloBot,RyanDerk,0-1,True,False,1047,1149,2bq1rk1/2p5/2nbp1p1/1p1p1p1n/3P4/1p1QPN1N/2PK1PPP/r2B2R1,40
MiloBot,Maykz,1-0,True,False,1037,1173,rn2r1k1/pQ5p/2p2p1b/3p4/P6P/1P1bPpP1/5P2/2R1KBR1,40
xiaojingjing,EthanJiang,1-0,False,False,1151,1154,2b2rk1/p4ppp/6q1/2pB4/P1P1Q3/1P6/5PPP/R3R1K1,40
MiloBot,ARNAVGARLAPATI,0-1,True,False,1027,1139,2kr4/pppb3p/2q3p1/2b2r1n/P1B4P/2N1P1P1/1PP2P1Q/2R1KNR1,40
ARNAVGARLAPATI,MiloBot,1-0,False,True,1127,1033,7r/4kpp1/ppb5/2p5/8/N1PP4/PP3PPP/R4RK1,40
MiloBot,ARNAVGARLAPATI,0-1,True,False,1039,1114,2k4r/ppp3pp/2n1bn2/4q3/P7/RP1pB1PP/5K1R/1N3B2,40
SunnyAndre,BenjaminTrainz,1-0,False,False,1073,1132,rnb2k1r/p7/6p1/2p4p/PpP2p1P/1P1P1P2/1N1K2P1/R4B1R,40
MiloBot,Kezika,0-1,True,False,1129,1081,r2qk2r/6pp/1p1b1n2/p1ppp3/P6P/2P1P2R/1P4P1/RN1B1KN1,40
Prawndrone,MiloBot,0-1,False,True,1175,1120,3k1bnr/1p4q1/r1np2pp/p2Pp1p1/2P1P2P/1P1BBQ2/P4PN1/R4RK1,40
Zopm,MiloBot,1/2-1/2,False,True,1030,1156,rnb2k1r/1p1q2p1/p1p1p2n/3p1p1P/1P1P4/N1B1PPNP/P1Q3B1/R3K2R,40
Zopm,MiloBot,0-1,False,True,1120,1152,2bk3r/rp1nq1p1/2pb3p/p2p4/1P3PB1/B1PN4/P2PP2P/R2QK2R,40
MiloBot,GopalGovindan,1-0,True,False,1148,1118,r3k2r/p4ppp/8/1p2PP2/2B5/P3P1P1/P5KP/R1BN3R,40
aquakeen,DuDuHuang,0-1,False,False,1175,1129,r3rk2/pppn1ppq/2np4/4p3/2B1P3/3PBQ2/PP1R1PPP/3R2K1,40
Ningyuan,LeoYu,0-1,False,False,1188,1167,5rk1/p4ppp/5n2/3pP3/2b5/q1P5/P2Q1PPP/1B3RK1,40
LeoYu,Ningyuan,0-1,False,False,1188,1168,1rb1r1k1/p1p1qpp1/1b1p4/1P2p1P1/4P3/1N3N2/PP2QPB1/1K1R3R,40
icg,MiloBot,0-1,False,True,1146,1163,3r3r/3kppb1/1p1n1npp/3N3b/4PBP1/5P2/PPP4P/2KR1B1R,40
Sushanta,MiloBot,1/2-1/2,False,True,1064,1170,1rbk1bnr/1p2p3/2P1P2p/p2P1pp1/3NPP2/6P1/2N2n1P/2BQ2KR,40
MiloBot,Sushanta,1/2-1/2,True,False,1172,1057,1r1k1bnr/3p3p/5p2/1bpP3P/4P2p/P4N2/1P3P2/R1BK3R,40
Sushanta,MiloBot,0-1,False,True,1076,1166,1r2k2r/pp2n3/3pNp2/2pN1B2/3P1P2/8/PqP4P/3RKR2,40
MiloBot,Sushanta,1-0,True,False,1159,1098,rnb2b1r/3k1p1p/5np1/2p3B1/p1pp4/5N1P/pPK1PPP1/R1Q2B1R,40
Sushanta,MiloBot,0-1,False,True,1124,1152,r1n1kbnr/1b1pppp1/1p5p/pPp2P2/2P1P2P/P5q1/3QB3/RNBK2NR,40
MiloBot,Sushanta,1-0,True,False,1144,1156,1n1qkr2/2r1p3/p3Qp1b/1p1p2p1/2pP1PB1/1PP1P3/PKN4P/1RB3NR,40
Sushanta,MiloBot,0-1,False,True,1196,1135,rq3bnr/1ppkpN2/8/1NPp3p/p2P1P2/4P2P/P2B2P1/R2K1R2,40
rodrigobommar,lucassi,1-0,False,False,1174,1037,1r4k1/pbqprpb1/1pn1p2p/7n/3PN2p/3BPN1P/PP1Q1PP1/2R1R1K1,40
RyanChessWorld,rebeccazhao,1-0,False,False,1181,1156,3q1rk1/ppp2pp1/3P2bp/8/2N1N3/P5Q1/2P2PPP/4R1K1,40
Billfeng,JasonTu,1-0,False,False,1193,1198,r3r1k1/ppp2ppp/8/b2Q4/3P4/B1P3P1/P4P1P/RN3K1R,40
linuxcero,Gleason,0-1,False,False,1159,1040,3r2k1/1pp1np1p/p3b1p1/2P1P1b1/P7/2P1P3/3rBPPP/3RR1K1,40
Kkfrst,MiloBot,1-0,False,True,1157,1094,N2k1br1/1p3p2/p5pp/q1P5/1nb5/2Q2N2/P4PPP/RR4K1,40
MiloBot,Kkfrst,1/2-1/2,True,False,1092,1161,r2q1rk1/ppb1n2p/2b2p2/2p2p2/n1Npp1PP/7N/1PPQP1R1/1RB1KB2,40
fleroyer,MiloBot,1-0,False,True,1085,1099,r2q4/p1p1kpb1/np1p1p1r/1NP1Pb2/8/5NB1/PP2QPPP/K3RB1R,40
PAWNDREAMER,MiloBot,1-0,False,True,1099,1109,2b1k1nr/4bpp1/1rq1p1n1/1p1Pp1P1/4N2p/NB3P1P/1P2Q3/R1B2RK1,40
leanjellyfish,MiloBot,1-0,False,True,1185,1126,2q1k2r/p1p4p/1p1pp1p1/3Nb1N1/4R3/1P3nP1/PB1P1P1P/2R2K2,40
BenjaminTrainz,RRTSmai,0-1,False,False,1169,1130,rn3rk1/6b1/p4p2/1p5p/1BbPqP2/P4NP1/1P4BP/R2K3n,40
Ningyuan,laurencewang,0-1,False,False,1189,1153,rn3k2/2qprppp/b1pb1n2/1P1Pp1N1/1p2P3/1BN1B3/2PRQPPP/3R2K1,40
MiloBot,fleroyer,0-1,True,False,1089,1069,r3k1nr/ppp2ppp/8/1Pbp4/7K/2B2P2/P3B2P/nN4q1,40
fleroyer,MiloBot,1-0,False,True,1051,1098,2bqkbr1/r4npp/2p1p3/ppNp1P2/3P4/1Q6/PPP3PP/RNB2RK1,40
MiloBot,desdecasasi,0-1,True,False,1122,1138,1r3rk1/2pq2pp/2nb1p2/p2p4/P2Pp1Bn/1P2P2P/2Pp1P2/R2Q2NK,40
MiloBot,PAWNDREAMER,1-0,True,False,1121,1153,r2qk1r1/2p3Bp/3p2p1/1p1n1p2/1n3P1P/1N1P3R/p2RN1P1/4KB2,40
MiloBot,Kkfrst,1/2-1/2,True,False,1107,1165,3r2k1/1pp1brpp/1qnp1p2/p4Q2/P4P2/R6P/1p1NP1P1/4KBNR,40
Kkfrst,MiloBot,1-0,False,True,1142,1114,1n1b1kn1/r4ppr/q2p4/2pN2PN/ppP2B2/3P4/PP2B1RP/R3Q1K1,40
Jacobcutie,MiloBot,1-0,False,True,1190,1134,r2k4/p1p3nr/1p2p1N1/2p1P1P1/3N3p/8/PPP2PB1/R3K2b,40
MiloBot,Jacobcutie,1/2-1/2,True,False,1133,1195,r1b1kb1r/p3p3/8/3q2Pp/5P2/2p5/PPK1PPB1/1R4R1,40
ScorpionDmk,MiloBot,1-0,False,True,1146,1109,r1b1kb2/p2nq1p1/1p2p1P1/8/8/2P4B/PP3P1P/R2QK2R,40
MiloBot,ScorpionDmk,0-1,True,False,1117,1138,1r2k1nr/5ppp/p1Bp1b2/2p2b2/2P5/P7/P4K1P/R1B3NR,40
ScorpionDmk,MiloBot,1-0,False,True,1129,1125,Nn3bnr/1p4p1/p1k4p/5b2/3q4/3P1P2/PPQ4P/RNBKR3,40
ScorpionDmk,MiloBot,1-0,False,True,1130,1125,r1b2k1r/qp1p1pp1/4p1Nn/8/2P1P2p/P1NB1P2/7P/R1Q1K2R,40
MiloBot,ScorpionDmk,1-0,True,False,1116,1140,1r1qkb1r/6pp/8/pNppp3/1nB3bP/2K1Q3/PPPB2P1/R6R,40
