White,Black,Winner,White is Computer,Black is Computer,White ELO,Black ELO,Move FEN,Move Number
GMMariyaMuzychuk(GM),GMKosteniuk(GM),0-1,False,False,2544,2474,r2q2rk/1ppn3b/2nb3B/p3pp1P/8/1BPP1NN1/PP3P2/R2QR1K1,40
GMAGoryachkina(GM),GMStefanova(GM),1-0,False,False,2593,2470,r1b1r1k1/2qn1pp1/ppp4p/2B5/2P1PP2/3B3P/P1Q1N1P1/3RR1K1,40
IMDSaduakassova(IM),IMKashlinskaya(IM),1/2-1/2,False,False,2500,2494,1nrq1rk1/2p2pp1/p2b3p/1p2N3/3PQ3/P6P/1P1B1PP1/3RR1K1,40
IMKhademalsharieh(IM),GMZhongyiTan(GM),1/2-1/2,False,False,2494,2510,2br4/3pkppp/2R1p3/p7/5P2/P5P1/1P1NP2P/4K2R,40
GMGunina(GM),GMNBatsiashvili(GM),1/2-1/2,False,False,2427,2491,3r2k1/r4pp1/p3b2p/2p5/5P2/N1P5/PP3PP1/R3R1K1,40
IMPolinaShuvalova(IM),GMDzagnidze(GM),1-0,False,False,2476,2524,4k2r/1p1nbp2/p1rpp1p1/8/PBP1PP1p/1PN4P/2K2P2/3RR3,40
GMAnnaMuzychuk(GM),IMPaehtz(IM),1/2-1/2,False,False,2535,2467,r4rk1/pR3p1p/2Q3p1/4b3/8/2NP4/P3NPPq/3R1K2,40
GMKosteniuk(GM),GMMariyaMuzychuk(GM),1/2-1/2,False,False,2474,2544,3r3k/3rbppp/2ppbn2/p3p3/1qP1P3/1PNR1BQP/P2B1PP1/3R2K1,40
GMStefanova(GM),GMAGoryachkina(GM),1-0,False,False,2470,2593,r3r1k1/pp3ppp/5n2/1qP5/8/5PP1/PP1Q2BP/R4RK1,40
IMCarissaYip(IM),GMDzagnidze(GM),0-1,False,False,2423,2524,r4rk1/ppb2ppp/2p3b1/8/3PqB2/5N1B/PP3QPP/R4RK1,40
GMMariyaMuzychuk(GM),GMUshenina(GM),1-0,False,False,2544,2416,1k1r3r/ppp2p2/2qp4/5b2/7P/2P5/PPPQB3/1K1R3R,40
GMStefanova(GM),WGMPogonina(WGM),1-0,False,False,2470,2472,r2qrbk1/1b1n1ppp/2np4/2p2N2/p3PPP1/P1B3NP/1PPQ4/2KR1B1R,40
GMKosteniuk(GM),GMCramling(GM),1/2-1/2,False,False,2474,2459,r2q1rk1/pp4bp/5pp1/n2pP3/P2P4/BP6/2B2PP1/R2QR1K1,40
IMKhademalsharieh(IM),IMGunayMammadzada(IM),1-0,False,False,2494,2443,r4rk1/pp1qp1bp/n2P2p1/Pp2Pp2/2p2P2/6PP/1P2QBB1/R2R2K1,40
IMGalliamova(IM),IMKashlinskaya(IM),1/2-1/2,False,False,2442,2494,2k3rr/1p1nqpp1/3b1n2/1PpppP2/7p/p1BPP2P/P1P1QPBN/1R3R1K,40
IMDSaduakassova(IM),GMElinaDanielian(GM),1-0,False,False,2500,2407,3rr1k1/p3qppp/1bp1nnb1/1p2p3/4P2N/1PPNBPP1/P3Q1BP/3R1R1K,40
GMSebag(GM),GMZhongyiTan(GM),0-1,False,False,2438,2510,r4rk1/1pp2pnp/3q2p1/p7/2PP1R2/1P3N2/P2Q2PP/5RK1,40
GMHarika(GM),GMGunina(GM),1/2-1/2,False,False,2515,2427,4r1k1/1p2rpp1/p2q1n1p/3pb3/8/2PBBQP1/PP2RP1P/3R2K1,40
IMCarissaYip(IM),GMDzagnidze(GM),0-1,False,False,2423,2524,r3k2r/3q1pp1/p4n2/4NP2/1b6/2P5/PP2Q2P/R3K2R,40
GMAnnaMuzychuk(GM),IMPaulineGuichard(IM),1/2-1/2,False,False,2535,2415,4rr1k/B1p3bp/2p2qp1/3p1n2/N7/1P1Q4/P1P2PPP/3RR1K1,40
GMUshenina(GM),GMMariyaMuzychuk(GM),1/2-1/2,False,False,2416,2544,r4rk1/pb2qp1p/1bp3p1/1p1NP3/5P1N/5BP1/PPQ4P/R3R2K,40
GMLagno(GM),IMMunguntuul(IM),1/2-1/2,False,False,2546,2428,1r2k3/2qbBp2/3pp1p1/p6r/1p1QP2P/5P2/PPP5/1K1R1BR1,40
IMOlgaBadelka(IM),GMAGoryachkina(GM),1/2-1/2,False,False,2428,2593,r2r2k1/5pbp/1ppp2p1/n7/3P2b1/2N3PP/PB2PPB1/2RR2K1,40
xandor,yoyoman,1-0,False,False,2538,2483,2bq1r2/1p4bk/6pp/1P1ppn1n/8/Q1NPPNP1/5PB1/1R3RK1,40
WGMPogonina(WGM),GMStefanova(GM),1/2-1/2,False,False,2472,2470,r1r2bk1/1b3p1p/pq3np1/1P2p3/1n6/2N1P1NP/1P2QPP1/1BRRB1K1,40
GMCramling(GM),GMKosteniuk(GM),0-1,False,False,2459,2474,r2r2k1/pp3pp1/2n1b2p/b1p5/4P3/P4N2/1PR1BPPP/3N1RK1,40
IMGunayMammadzada(IM),IMKhademalsharieh(IM),1/2-1/2,False,False,2443,2494,1n3rk1/2r2ppp/1q1p2n1/p3p3/1pP1P3/5P2/PPQ1N1PP/R3NR1K,40
IMKashlinskaya(IM),IMGalliamova(IM),1-0,False,False,2494,2442,r2r2k1/p2bqpb1/4p3/1p1p3R/5P2/2N1P3/PPQ1B1P1/1K5R,40
GMElinaDanielian(GM),IMDSaduakassova(IM),1/2-1/2,False,False,2407,2500,5rk1/p2n1pp1/1p2pn1p/Q7/3P3B/5N2/PP3PPP/2R3K1,40
GMZhongyiTan(GM),GMSebag(GM),1-0,False,False,2510,2438,2kr3r/1pq2p1n/pn1p2p1/8/4PB2/1NP5/P1P1Q2P/2KR3R,40
GMGunina(GM),GMHarika(GM),1-0,False,False,2427,2515,1r2rbk1/2qn1ppp/p2p4/n1p1p1B1/P3P3/1pPPN3/1P2QPPP/RB2R1K1,40
GMDzagnidze(GM),IMCarissaYip(IM),0-1,False,False,2524,2423,r2qr3/2pb1pbk/p1n3Pp/1p1N4/2P1p1nN/4B1P1/PP1Q2BP/3R1R1K,40
IMPaulineGuichard(IM),GMAnnaMuzychuk(GM),0-1,False,False,2415,2535,2rq1k1r/pp2bppp/4pN2/1B1b4/1P6/P7/1B2QPPP/2R2RK1,40
GMMariyaMuzychuk(GM),GMUshenina(GM),1/2-1/2,False,False,2544,2416,r3r1k1/1pp2ppp/p4n2/8/3N4/5P2/PPP1R1PP/R4K2,40
IMMunguntuul(IM),GMLagno(GM),0-1,False,False,2428,2546,r5k1/2p3pp/2r2p2/2p5/p1P1n3/R3PN1P/P5P1/R5K1,40
GMAGoryachkina(GM),IMOlgaBadelka(IM),1-0,False,False,2593,2428,1nbq1r2/6kp/4ppp1/1p6/1Qp1N3/6P1/1P2PPBP/5RK1,40
IMMatnadze(IM),IMOlgaBadelka(IM),1/2-1/2,False,False,2421,2428,1r4rk/1ppb3p/p3ppq1/P2n4/2pPNB2/1nP2QP1/R4PBP/5RK1,40
GMSebag(GM),IMSkripchenko(IM),1-0,False,False,2438,2418,2r1rbk1/1p2npp1/pN1pq2p/P1p5/R3PB2/2P4P/1P3PP1/3Q1RK1,40
GMCramling(GM),GMMonikaSocko(GM),1/2-1/2,False,False,2459,2421,r1b1r1k1/pp2q1np/6p1/2pPNp2/2P5/P1N1Q3/1P2B2P/R4RK1,40
IMOlgaBadelka(IM),IMMatnadze(IM),1/2-1/2,False,False,2428,2421,3r1rk1/pb3p1p/1p3qp1/3p4/3P1n2/2N2P2/PPBQ2PP/3RR2K,40
IMSkripchenko(IM),GMSebag(GM),1/2-1/2,False,False,2418,2438,2r3k1/1R3p1p/p5p1/5b2/2rR4/2P2N2/P4PPP/6K1,40
GMMonikaSocko(GM),GMCramling(GM),0-1,False,False,2421,2459,2r1qrk1/1b5p/1p2p1p1/p1bp4/3Bn3/1P3NP1/PQ2PPBP/2RR2K1,40
IMMatnadze(IM),IMOlgaBadelka(IM),0-1,False,False,2421,2428,3r1rk1/p3p1np/1p3PpQ/2pp4/q5P1/N1P2P2/1P2P1KP/R2R4,40
IMNataliyaBuksa(IM),IMCarissaYip(IM),0-1,False,False,2419,2423,r3kb1r/q2b1pp1/4pn1p/B7/2NpP3/1P1B2Q1/P4PPP/1K1R3R,40
IMSkripchenko(IM),GMSebag(GM),1/2-1/2,False,False,2418,2438,2r2rk1/4bpp1/p2p3p/3Rp3/4P3/1P6/P4PPP/R1B3K1,40
GMCramling(GM),GMMonikaSocko(GM),1/2-1/2,False,False,2459,2421,2r2rk1/p4pp1/bp1pqn1p/4p3/2P1P3/PPBB3P/4QPP1/1R2R1K1,40
IMOlgaBadelka(IM),IMMatnadze(IM),0-1,False,False,2428,2421,3rr1k1/pb2q2p/1pp1n1p1/3pP2n/3P4/2NBQ3/PP2N1PP/3R1R1K,40
IMCarissaYip(IM),IMNataliyaBuksa(IM),1-0,False,False,2423,2419,r3kbr1/2qb1p2/p3p3/4PP1Q/N2Np3/7P/PPP3P1/2KR3R,40
GMSebag(GM),IMSkripchenko(IM),1/2-1/2,False,False,2438,2418,r3r1k1/1p2bpp1/p3qn1p/P2pP3/1p6/1P3QNP/R1P2PP1/2B2RK1,40
GMMonikaSocko(GM),GMCramling(GM),1/2-1/2,False,False,2421,2459,3r1rk1/1p2bppp/1qp1b3/p2pN3/3P4/P1R1P1P1/1P2QPBP/2R3K1,40
IMOlgaBadelka(IM),IMMatnadze(IM),1/2-1/2,False,False,2428,2421,3rr1k1/pp2qp1p/2p1b1p1/8/3PP3/2NRQ3/PP3RPP/6K1,40
IMMunguntuul(IM),IMIulijaOsmak(IM),1-0,False,False,2428,2428,2r1r1k1/1b2bppp/pp1p1n2/4n3/P3PB2/2N4P/1PPNB1P1/2R1R2K,40
IMKarinaCyfka(IM),GMUshenina(GM),1/2-1/2,False,False,2415,2416,4r1k1/pb1n1pp1/3qp2p/1p6/3PP2Q/2r4P/P4PPN/1B1RR1K1,40
IMAtalik(IM),IMPaulineGuichard(IM),1/2-1/2,False,False,2430,2415,r2r2k1/5ppp/2n1pn2/1q6/2p1P3/RbP1BP2/4BNPP/Q4RK1,40
IMNataliyaBuksa(IM),IMCarissaYip(IM),1-0,False,False,2419,2423,2r2k1r/Qn2b1pp/BB1p4/3P4/1P2Pp2/2q5/P2NK1PP/R6R,40
IMBulmaga(IM),GMElinaDanielian(GM),0-1,False,False,2440,2407,2r2k1r/p4pp1/1nn1p2p/2R1P3/2p5/P1P2N2/3BKPPP/1R6,40
GMHoang(GM),IMGalliamova(IM),1/2-1/2,False,False,2404,2442,2r2k2/pp3ppp/4pn2/8/2PR4/5N2/PP3PPP/5K2,40
GMCramling(GM),GMMonikaSocko(GM),1/2-1/2,False,False,2459,2421,5rk1/pb3ppp/1p2q2r/2ppP3/Q2PnR2/3BP3/PP4PP/4BRK1,40
IMMatnadze(IM),IMOlgaBadelka(IM),1/2-1/2,False,False,2421,2428,2r2rk1/1p1qbp1p/p3b3/P1Pp2n1/R5p1/1Q4P1/1P3PBP/1NB2RK1,40
IMIulijaOsmak(IM),IMMunguntuul(IM),0-1,False,False,2428,2428,r2nr1k1/1b3pp1/p1q4p/1p2p1b1/4P1N1/P1PPB2P/B4PP1/R2Q1RK1,40
GMUshenina(GM),IMKarinaCyfka(IM),1-0,False,False,2416,2415,r2rn1k1/pp1bq2p/1n2pp2/8/2pPN3/5NP1/PPQ2PBP/R2R2K1,40
IMPaulineGuichard(IM),IMAtalik(IM),1-0,False,False,2415,2430,3q1k2/2pbb1pp/r4n2/Pp3p2/3P4/1BQ5/1P3PPP/R3R1K1,40
IMCarissaYip(IM),IMNataliyaBuksa(IM),1-0,False,False,2423,2419,1r2k2r/3p1p2/p3pp1p/2q5/b1P2PPP/3B4/PP1Q4/1KR1R3,40
IMSukandar(IM),GMGunina(GM),0-1,False,False,2413,2427,2kr3r/pp3pp1/2q3p1/3nP3/R2P4/1nN2P2/1P3QPP/2B2RK1,40
GMElinaDanielian(GM),IMBulmaga(IM),1-0,False,False,2407,2440,4r1k1/1b1rbp1p/p1n1pnp1/q5B1/3P4/P2Q1N2/4NPPP/1B1RR1K1,40
IMGalliamova(IM),GMHoang(GM),1-0,False,False,2442,2404,r4r1k/p2R2pp/1pn5/2p3B1/P1P5/1P2P2N/1b4PP/5RK1,40
GMMonikaSocko(GM),GMCramling(GM),1/2-1/2,False,False,2421,2459,r3rbk1/2qn1pp1/2p1p1bp/1pPp4/1P1PP3/5PP1/1B1N1QBP/2R2R1K,40
yoyoman,xandor,0-1,False,False,2468,2470,r4b1r/5kpp/2pq1p2/1p3b1P/p6R/2B2N2/PPP1QP2/2K1R3,40
GMHjartarson(GM),IMKjartansson(IM),1-0,False,False,2525,2488,1rb1r1k1/p4pb1/3p2p1/q1p1n2p/4PB2/2PP2PP/P1RQ1NB1/2R3K1,40
GMHSGretarsson(GM),GMBThorfinnsson(GM),1-0,False,False,2576,2439,r2r2k1/5p1p/1p4p1/2p2b2/5P2/P7/1P2PP1P/N2RR1K1,40
GMGretarsson(GM),GMHjartarson(GM),1/2-1/2,False,False,2440,2525,1rb1r1k1/4qpbp/pp1p1np1/2pP4/P5P1/N1N1PBP1/1P3PK1/R2Q3R,40
GMBThorfinnsson(GM),GMStefansson(GM),1/2-1/2,False,False,2439,2536,r3kb1r/1b2qpp1/p1p4p/1p1pP3/3P1Q1P/1P3N2/3B1PP1/R1R3K1,40
IMKjartansson(IM),GMHSGretarsson(GM),1-0,False,False,2488,2576,2r1r1k1/p2b1pp1/3P1n1p/1p2nq2/7B/1QN2P2/PP4PP/K2R1B1R,40
GMBThorfinnsson(GM),GMGretarsson(GM),1/2-1/2,False,False,2439,2440,r4r1k/ppp3p1/7p/2bPpP1P/8/8/PPP1B3/2KR3R,40
GMHjartarson(GM),GMHSGretarsson(GM),1-0,False,False,2525,2576,r2qkb2/1b1n4/6p1/1N1Ppp2/P1pP2r1/5B2/1P5P/R1B1QR1K,40
GMStefansson(GM),GMHSGretarsson(GM),0-1,False,False,2536,2576,4r1k1/1b3pp1/1ppq1n2/3r3p/P2Pp3/1Q4P1/1B2PPBP/2R1R1K1,40
GMGretarsson(GM),IMKjartansson(IM),1-0,False,False,2440,2488,5rk1/1br1bpp1/1qp1p2p/R7/1p1PB3/4P3/1PQB1PPP/R5K1,40
TheSupervisor,iaquinuchess,1/2-1/2,False,False,2409,2527,4r1k1/pp1q4/2pbrnp1/3p1p1p/3P4/P2BPPP1/1PQB3P/3R1R1K,40
iaquinuchess,TheSupervisor,1-0,False,False,2521,2430,2r1kb1r/1bqp1p1p/p1n3p1/1p1BPp2/3P1N2/2P3P1/PP2QB1P/R4RK1,40
GeidiPrime,Abysses,0-1,True,True,2402,2461,3r1k1r/pp2bp2/2n5/6qp/Q2PB3/2P5/PP3PPP/1K1R3R,40
Abysses,iaquinuchess,1-0,True,False,2421,2408,r2qr1k1/pp2bppp/1npn4/3pNb2/3P1B1P/2P1N1P1/PP2BP2/R2QR1K1,40
iaquinuchess,Abysses,1/2-1/2,False,True,2408,2423,1r4k1/p2prp1p/2p3p1/3p4/8/1P1N2P1/P4PBP/R4K2,40
xandor,yoyoman,1-0,False,False,2469,2407,3rrnk1/5pbp/b1Q3p1/q1pNP2n/5P2/1P4PP/PBN3B1/R3R1K1,40
blinbolivian,MortimerBlackwell,1-0,False,True,2460,2457,3rk2r/pQ2b2p/5p2/4n1p1/2P4P/1P6/P4PP1/1K2R3,40
MortimerBlackwell,blinbolivian,0-1,True,False,2470,2449,4rbk1/1b1n1qpp/p2p1n2/1p6/3BPP2/PPN2Q2/2P3PP/3RR1K1,40
blinbolivian,MortimerBlackwell,1-0,False,True,2437,2484,1q2k2r/3nbpp1/p1p5/3p4/P1PPp2p/2B1P2P/2QN1PP1/1R4K1,40
MortimerBlackwell,blinbolivian,0-1,True,False,2499,2423,2r2r1k/1p1nbpp1/p1qpb2p/P3p3/4P3/1NN1BPQ1/1PPR2PP/4R1K1,40
MortimerBlackwell,RuReti,1-0,True,False,2412,2450,3r2k1/p4p2/4p2p/n1N2p2/2b2P2/P3P3/1P2B1PP/4K2R,40
GMGretarsson(GM),GMBThorfinnsson(GM),0-1,False,False,2401,2427,2r1r1k1/pp1q1ppp/3p4/3Ppb2/1PB5/P5Q1/3NKPPP/B6R,40
IMKjartansson(IM),GMHSGretarsson(GM),1/2-1/2,False,False,2467,2579,rq1r2k1/1b1nbp1p/1p1N2p1/p3p3/1PP1P1R1/P4PB1/3Q1P1P/3RKB2,40
xandor,yoyoman,1-0,False,False,2452,2410,2r3k1/2rnppbp/p1Pp2p1/qp6/8/PQN1P1P1/1P3PBP/R2R2K1,40
GMGretarsson(GM),GMThorhallsson(GM),1/2-1/2,False,False,2401,2430,r2r2k1/1p1n1ppp/p3pn2/N5B1/Pb6/1N4P1/1P2PPKP/R1R5,40
GMHSGretarsson(GM),GMPetursson(GM),0-1,False,False,2579,2475,2rq2k1/5ppp/8/pN1p4/1nPNr3/1P4Pb/3Q1P1P/2RR2K1,40
GMBThorfinnsson(GM),GMHSGretarsson(GM),1/2-1/2,False,False,2427,2579,2rk2r1/1b1qbp2/p2p3p/1pnP2P1/5PnP/1PR5/PBPQ2B1/1K1R2N1,40
