White,Black,Winner,White is Computer,Black is Computer,White ELO,Black ELO,Move FEN,Move Number
sentiger,GriffyJr,1/2-1/2,False,True,2008,2090,2rr2k1/pp3ppp/4bb2/2qnp3/8/1BP1NQ1P/PP3PP1/2BRR1K1,40
GriffyJr,sentiger,1-0,True,False,2084,2014,r3r1k1/pp3pbp/2p2Qp1/3p4/3P2b1/2NB1P2/PP4PP/R4RK1,40
bramanti,blore,1/2-1/2,False,False,2017,2059,r4k2/2p1qpp1/1pp1b2p/p2rP3/8/P1N1Q3/1PPR1PPP/3R2K1,40
ManOOwar,GriffyJr,0-1,False,True,2151,2074,3r2rk/n1p1qppp/1p1bpn2/pP6/P1QP4/4PN1P/1BRN1PP1/R5K1,40
GriffyJr,ManOOwar,0-1,True,False,2081,2144,6k1/pb3ppp/1pqBp3/3p4/3P4/4PBP1/PP3P1P/3Q2K1,40
ManOOwar,GriffyJr,1-0,False,True,2137,2088,2r2rk1/n2p1ppp/1p2pn2/pP1b4/PQBP4/4PN1P/3N1PP1/R1R3K1,40
GriffyJr,ManOOwar,1-0,True,False,2078,2147,6k1/pb2bppp/1p2p3/3pB3/3P4/1Pq1PBP1/P4P1P/3Q2K1,40
ManOOwar,GriffyJr,1-0,False,True,2140,2085,2r2rk1/nppq1ppp/4pb2/pPPp4/P2P1P2/3QP2P/1B1N2P1/R1R3K1,40
GriffyJr,ManOOwar,0-1,True,False,2092,2133,r4r2/pp3pk1/2pP1p1p/8/8/6P1/PP3P1P/1R3RK1,40
ManOOwar,GriffyJr,1-0,False,True,2126,2099,2r2rk1/1p1b1ppp/2n1p3/pB6/P2Pq3/R3PN2/5PPP/3Q1RK1,40
GriffyJr,ManOOwar,1-0,True,False,2090,2135,4r1k1/pp1qbpp1/2p1r1np/3p1Q2/3P4/1PN1PN2/P1R2PPP/2R4K,40
ManOOwar,GriffyJr,0-1,False,True,2144,2081,3rr1k1/p1p2pbp/2n3p1/1BP5/1P6/P1p2P1P/R4P2/1N3RK1,40
GriffyJr,ManOOwar,1-0,True,False,2070,2154,r3r1k1/pp2qpp1/2p4p/3p1Q2/3PN3/4P3/PP3PPP/2R1R1K1,40
ManOOwar,GriffyJr,1-0,False,True,2148,2076,r4rk1/n2bb1pp/1p2pp2/pP1p3q/P2P4/1QBBPN1P/5PP1/R4RK1,40
GriffyJr,ManOOwar,1-0,True,False,2066,2158,2kr4/1p1b1Q1P/2p1p3/q2p1n2/p2Pp3/P3P3/1PP2PP1/2KR1B1R,40
ManOOwar,GriffyJr,1-0,False,True,2152,2072,6k1/3b1ppp/1p1qpn2/3p4/rp1P4/4PN1P/1Q1N1PP1/1R1B2K1,40
GriffyJr,ManOOwar,0-1,True,False,2078,2146,2rqr1k1/3n2pp/1p3p2/p2P4/5Q2/5N2/P4PPP/2R1R1K1,40
blore,alextheseaman,0-1,False,False,2063,2090,r5k1/p3q1pp/n1p2r2/1p1p4/3P2P1/P2KP2P/NP6/R3QR2,40
ManOOwar,GriffyJr,0-1,False,True,2156,2075,r4rk1/nppbb1pp/4ppq1/pPPp4/P2P4/1Q2PN1P/1B2BPP1/R4R1K,40
GriffyJr,ManOOwar,0-1,True,False,2081,2150,r1b2r1k/1p3pp1/p4N1p/3P4/2p5/P3P3/1PP2PPP/R4RK1,40
ManOOwar,GriffyJr,1-0,False,True,2143,2088,7k/2pbqppp/4pn2/2Pp4/1P3b2/5N1P/2QNBPP1/B5K1,40
GriffyJr,ManOOwar,1/2-1/2,True,False,2085,2144,r3rn2/pp4k1/2p1b1p1/3p1p1p/3PpR2/PPN1P1P1/2PN2PP/5RK1,40
ManOOwar,GriffyJr,1-0,False,True,2137,2092,2r2r1k/nppbb1pp/4ppq1/pPPp4/P2P4/1QB1PN1P/4BPP1/2R2R1K,40
GriffyJr,ManOOwar,0-1,True,False,2099,2130,5rk1/pq1bb2p/1pr1p1p1/3pPp2/3P4/PQN1P2R/1P1B2PP/2R4K,40
ManOOwar,GriffyJr,1-0,False,True,2122,2107,r4rk1/n2bb1pp/1p2pp2/pP1p3q/P2P4/1QBBPN1P/5PP1/R4RK1,40
blore,kunde,1-0,False,False,2083,2011,r4k2/pp1q1ppp/5nb1/1N1P4/8/1Q6/PP3PBP/R5K1,40
GriffyJr,ManOOwar,1-0,True,False,2098,2131,r1b1r1k1/1p1n1pp1/2p4p/3p4/2pP4/P1N1PN2/1PR2PPP/2R4K,40
kunde,blore,1/2-1/2,False,False,2009,2085,r2r2k1/p4ppp/bp2n3/2p5/4N3/4BP2/PPP2KPP/1R1R4,40
ManOOwar,GriffyJr,0-1,False,True,2140,2089,3r1rk1/1p1b1ppp/4pq2/pB3n2/P2P4/R3PN2/2Q2PPP/1R4K1,40
GriffyJr,ManOOwar,1/2-1/2,True,False,2088,2141,3q1rk1/1b2npp1/p3p2p/1pPp3Q/5B2/4PBP1/PP3P1P/3R2K1,40
ManOOwar,GriffyJr,0-1,False,True,2151,2078,3r1rk1/1ppb2pp/3bpp2/pP3n1q/P2P4/B2BPN1P/2Q2PP1/R4RK1,40
GriffyJr,ManOOwar,1-0,True,False,2068,2161,1r1r2k1/pbR2pp1/1n2pn1p/1B1pN2P/3P4/4P3/PP1N1PP1/1K5R,40
ManOOwar,GriffyJr,0-1,False,True,2172,2057,2r2r1k/n1p1q1pp/1p1Np3/pP3p2/Pn1P4/1Q2PN1P/1B3PP1/R1R3K1,40
GriffyJr,ManOOwar,0-1,True,False,2063,2166,2q3k1/pb3ppp/1p2p3/3pQ3/3P4/4PBP1/PP3PKP/8,40
ManOOwar,GriffyJr,1-0,False,True,2160,2069,2r2rk1/nppq1ppp/4pb2/pPPp4/P2P4/1Q2P2P/1B1N1PP1/R1R3K1,40
saturnz,blore,0-1,False,False,2074,2105,3r1rk1/p1pq1p1p/1n2b1p1/4P3/2P5/1PN1Q3/P5PP/3R1RK1,40
ManOOwar,GriffyJr,1-0,False,True,2164,2066,r4rk1/p1p1b1pp/1pn5/3p4/3Pp3/1PPbP1P1/PB1N1P1P/3RRBK1,40
GriffyJr,ManOOwar,0-1,True,False,2072,2158,r2r2k1/1p1b1pp1/p1nPp2p/3pN3/8/2PB4/PP2RPPP/3R2K1,40
ManOOwar,GriffyJr,1/2-1/2,False,True,2160,2070,r5k1/pbp1b1pp/qpn5/3p1r2/1PPPp3/P3P1P1/1BQN1PBP/4RRK1,40
GriffyJr,ManOOwar,1/2-1/2,True,False,2068,2162,r3r1k1/pp3pp1/2pq1bnp/3p3Q/3P4/2N1PN2/PPR2PPP/2R4K,40
ManOOwar,GriffyJr,1-0,False,True,2156,2074,r4rk1/p1pbnppp/4p3/1PPp4/P3q3/4P2P/1B1NB1P1/R1Q2RK1,40
GriffyJr,ManOOwar,0-1,True,False,2080,2150,3rrnk1/1p2bpp1/p1p2q1p/3p3Q/1P1P4/P1NBP2P/3R1PP1/2R4K,40
GriffyJr,ManOOwar,1-0,True,False,2067,2160,6k1/p3bppp/bp2p3/3pB3/2qP4/1P2PBP1/P4P1P/3Q2K1,40
ManOOwar,GriffyJr,1-0,False,True,2154,2073,r4rk1/ppp2ppp/3b4/n7/2PPp3/P3P1Pq/1BQ1BP1P/R4RK1,40
GriffyJr,ManOOwar,0-1,True,False,2079,2148,3r1rk1/1b1n1pp1/pnpqp1Np/1p1p4/3P1Q2/PPN1P1P1/5PBP/R4RK1,40
ManOOwar,GriffyJr,0-1,False,True,2158,2069,3r2k1/2p1bppp/1p3n2/2Pq4/1P1Bp3/1N2P3/2Q2PPP/R5K1,40
GriffyJr,ManOOwar,1-0,True,False,2059,2168,rr1n2k1/2q1bpp1/p3p2p/2p1P3/P1B5/1P3P2/1BQ2P1P/3RR1K1,40
ManOOwar,GriffyJr,1/2-1/2,False,True,2171,2056,r3r1k1/5ppp/1pnp4/p2b4/P2P4/2R1PN2/4BPPP/2R3K1,40
GriffyJr,ManOOwar,0-1,True,False,2062,2165,r3r1k1/pp1nQ3/2p3P1/3p4/3Pn3/1PR1PN2/P4PP1/2K4R,40
ManOOwar,GriffyJr,1-0,False,True,2159,2068,1r3r1k/n1p1qppp/4pn2/pPQp4/P7/4PN1P/1B1N1PP1/R1R3K1,40
GriffyJr,ManOOwar,1/2-1/2,True,False,2066,2161,r1r1q1k1/5pp1/bn2p2p/p2pN3/PppP4/1P2P3/2P1BPPP/R3QRK1,40
alextheseaman,blore,1-0,False,False,2081,2109,r3r1k1/pp1n1pp1/2b4p/3q4/3P4/B3PBP1/PP1Q3P/R4RK1,40
ManOOwar,GriffyJr,1-0,False,True,2155,2072,2r2rk1/nppq1ppp/4pb2/pPPp4/P2P4/1Q2P2P/1B1N1PP1/R1R3K1,40
sentiger,GriffySr,0-1,False,True,2020,2113,5rk1/ppp4p/2n2q2/3p2p1/3P2b1/2PB1N2/PPKN2nP/R5Q1,40
GriffySr,sentiger,1-0,True,False,2107,2026,4r1k1/2p1q1p1/1ppp3p/r6n/3BPp2/PbPB1P2/1P1R1QPP/4R1K1,40
pingupenguin,blore,0-1,False,False,2088,2084,5rk1/pp3pp1/2p2P1p/q6B/2b1P1Q1/2Pr4/P4RPP/R6K,40
blore,playoften,0-1,False,False,2092,2085,q2r1nk1/pbr2p2/1p2pn1p/6p1/2PP4/PQ3B2/5PPP/B1RRN1K1,40
GriffyJr,ManOOwar,1-0,True,False,2058,2169,5rk1/3n1pp1/p1bqpn1p/P2p4/2pP4/2N1PN2/2PQBPPP/1R5K,40
foggydew,kamenozrout,1/2-1/2,True,True,2148,2164,r3r1k1/pp2Pp1p/1nb1q1p1/8/4N3/6P1/PQ3PBP/4RRK1,40
sentiger,GriffySr,0-1,False,True,2033,2101,r4rk1/3b1ppp/1pp1pn2/5n2/3PP3/P1PB2Pq/4QK1P/2B3RR,40
GriffySr,sentiger,0-1,True,False,2111,2022,2r2k2/5pp1/p3pn1p/1pb1N3/5B1P/4P3/PP3PP1/1K5R,40
GriffyJr,ManOOwar,1/2-1/2,True,False,2055,2172,r2r2k1/1b2bp2/p3pnpp/1ppp4/P4P2/1PNB4/1BPP1PPP/R3R1K1,40
ManOOwar,GriffyJr,1-0,False,True,2166,2061,r4rk1/2pqbppp/4pn2/2Pp4/pP6/P3PN1P/1BQ2PP1/R1R3K1,40
GriffyJr,ManOOwar,0-1,True,False,2067,2160,r1r3k1/1b1nqpp1/p3p2p/P2n4/3PN3/4PN2/2PQ1PPP/R4R1K,40
blore,MichaelOgbeide,1/2-1/2,False,False,2092,2081,r3r1k1/1b3ppp/p4n2/1p6/2p1PP2/2N4P/PP3KP1/1B2RR2,40
Achonk,kunde,0-1,False,False,2049,2016,r2q1n1k/4nr1p/1bp1bpp1/1p2p3/1P2P1PN/2BP3P/2P1QPB1/R4RK1,40
kunde,Achonk,1-0,False,False,2007,2058,2n2b1r/1p1k1ppp/p7/8/1P3P2/2PP4/2P1Q2P/R4RK1,40
Indrayoga,Keffa,0-1,False,False,2080,2013,r4r1k/1pp3p1/p2pp2p/5q1P/Q5P1/2PP4/PP1R1P2/2K4R,40
MZaiser,foggydew,1-0,False,True,2154,2156,4rrk1/p1pq1ppp/1p1p1n2/5P1b/2P1P3/P1PP2Q1/2B2R2/R1B3K1,40
ManOOwar,GriffyJr,1-0,False,True,2154,2073,3r1rk1/nppq1ppp/4pb2/pPPp4/P2P4/3QPN1P/1B3PP1/R4RK1,40
GriffyJr,ManOOwar,0-1,True,False,2079,2148,r4r2/pp6/2p1bnkp/3p1pp1/3Pp3/P1N1P1P1/1PPN2PP/4RRK1,40
ManOOwar,GriffyJr,1-0,False,True,2141,2086,5rk1/pbp1b2p/1pn2r2/3p4/2PPpP2/PP4Pq/1BQ1BR1P/R4NK1,40
GriffyJr,ManOOwar,0-1,True,False,2093,2134,r4rk1/1b1n1ppp/p4B2/2pp4/Pp6/1P1PP3/3PNPPP/R4RK1,40
ManOOwar,GriffyJr,1/2-1/2,False,True,2135,2092,6k1/1bp2ppp/1pnppn2/8/3P4/1N2PN1P/4BPP1/B5K1,40
GriffyJr,ManOOwar,0-1,True,False,2099,2128,r5k1/ppq3bp/2p1b1p1/3pP1B1/3Pp3/4P2P/PPQ1B1P1/2K2R2,40
ManOOwar,GriffyJr,1-0,False,True,2120,2107,3r1rk1/Rpp2ppp/4pb2/1PPn1bq1/3Pp3/4P2P/1B1NBPP1/3Q1R1K,40
GriffyJr,ManOOwar,0-1,True,False,2115,2112,r4rk1/1b2bpp1/1q2p2p/P1npP2N/2p2B2/1p2P3/1PBQ1PPP/R1R3K1,40
foggydew,MZaiser,1-0,True,False,2148,2169,r2r2k1/ppqb1p1p/3ppbp1/1P6/P1P1PN2/4BP2/3Q2PP/2R2RK1,40
Indrayoga,GriffySr,0-1,False,True,2087,2094,2rk3r/1p1b1ppp/p2P4/4N3/8/8/Pn4PP/RN2R1K1,40
blore,Achonk,1/2-1/2,False,False,2086,2057,r4rk1/1bq1bppp/p7/4pP2/PpBpN1P1/1P1P3P/2P1Q2K/4RR2,40
ManOOwar,GriffyJr,0-1,False,True,2120,2099,2r2rk1/pp2np1p/3p1np1/3Pp3/1P2Pb2/PQ3N1P/1B1NqPP1/R3R1K1,40
GriffyJr,ManOOwar,0-1,True,False,2107,2112,r3r3/1p3pk1/2pbnnpp/1p1p4/3P4/P1NBPP2/1P1B2PP/R3R2K,40
ManOOwar,GriffyJr,1-0,False,True,2104,2115,1r3rk1/2p1qppp/2P1pnn1/pP1p1b2/P7/2Q1PN1P/3NBPP1/R1R3K1,40
ManOOwar,GriffyJr,0-1,False,True,2121,2098,2r2rk1/1p3ppp/4p3/pPqP4/P7/1R3NnP/3N1PP1/1Q3RK1,40
GriffyJr,ManOOwar,1-0,True,False,2089,2130,rn3rk1/1q3ppp/4p3/p3P1B1/PpR1P3/1Q1R4/5PPP/6K1,40
ManOOwar,GriffyJr,0-1,False,True,2139,2080,2r2rk1/1p3ppp/p1npp3/3n1q2/1P1P4/PQB1PN1P/2R2PP1/2R3K1,40
GriffyJr,ManOOwar,1-0,True,False,2070,2149,r4rk1/1b3pp1/2p4P/qp1pP3/6nP/PQNBP3/1P3P2/2KR3R,40
KRMCHESS,kurumim,1/2-1/2,False,False,2106,2181,1k1r1b1r/pbp2p1p/1p6/5p2/1P1N4/P3P2P/5PP1/2R1KB1R,40
ManOOwar,GriffyJr,0-1,False,True,2159,2060,r3r1k1/ppp1bppp/2n1p3/2Pp4/1P1P4/P1QqP2P/1B1N1PP1/R4RK1,40
GriffyJr,ManOOwar,0-1,True,False,2066,2153,r4r2/6k1/bnpq1ppp/p2p4/Pp1PpRP1/1N2P3/1PP2QPP/R2N2K1,40
blore,alextheseaman,0-1,False,False,2085,2087,1rb2rk1/2q1bp1N/2n1p1p1/4p3/p5PP/2p1QN2/PPB2P2/2KR3R,40
ManOOwar,GriffyJr,1-0,False,True,2147,2072,r4r1k/1bpp2pp/1pn1p3/3n1p2/3P4/4PNPP/1B1NBP2/R4RK1,40
GriffyJr,ManOOwar,0-1,True,False,2079,2140,r1b3k1/pp2qr2/2p2n2/3p1p1p/P2Pp3/1PN1P1P1/2PQ1PB1/R3R1K1,40
alextheseaman,blore,1/2-1/2,False,False,2087,2085,r2q1rk1/1p3pp1/4pb1p/1p1p4/2nP4/P1PN1PB1/1PQ3PP/3RR1K1,40
blore,alextheseaman,1/2-1/2,False,False,2085,2087,1r4k1/p2b1p1p/2pr2p1/R2p4/8/1P1BP1P1/P4PP1/2R3K1,40
ManOOwar,GriffyJr,1/2-1/2,False,True,2141,2078,r4r1k/1pp2ppp/4pq2/pPPp1n2/P2Pb3/2Q1PN1P/4BPP1/R4RK1,40
GriffyJr,ManOOwar,0-1,True,False,2085,2134,r1b2r2/1pb1q1kp/p1p3p1/2Pp1p2/1P1Pn3/P2BPQP1/1B3P1P/2R1R1K1,40
ManOOwar,GriffyJr,1-0,False,True,2127,2092,5qk1/1b1p1ppp/3bpn2/2p2n2/3PP3/2P2N1P/1BQNBPP1/6K1,40
GriffyJr,ManOOwar,1/2-1/2,True,False,2091,2128,6k1/3bbpp1/1q2pn1p/3p4/2p5/2N1PB1Q/2PP1PPP/2B3K1,40
alextheseaman,blore,0-1,False,False,2095,2077,1rq2rk1/4bppp/p2p1n2/3Pp1P1/NP2P3/3Q1N1P/3B1P2/R4K2,40
ManOOwar,GriffyJr,1-0,False,True,2121,2098,7k/1bp2ppp/1pnppn2/8/1q1P4/2B1PN1P/2QNBPP1/6K1,40
GriffyJr,ManOOwar,1-0,True,False,2089,2130,rr2b1k1/2q2pp1/4p2p/pP1p4/2P1n2R/1PNQP3/3P1PPP/R5K1,40
ManOOwar,GriffyJr,1-0,False,True,2123,2096,2rr2k1/1p3ppp/4pqn1/pP1p1n2/P2P4/Q3PN1P/3N1PP1/R1R3K1,40
GriffyJr,ManOOwar,1-0,True,False,2087,2132,r4rk1/5pp1/1p1q1b1p/2P5/P7/1P6/1BbPQPPP/R4RK1,40
ManOOwar,GriffyJr,1-0,False,True,2125,2094,3r1rk1/ppp2ppp/3bp3/8/PPpP4/2PQP2P/1B3PP1/R1R3K1,40
blore,alextheseaman,1/2-1/2,False,False,2077,2095,8/pp3kpp/2p1bR2/3p4/3P4/3BP3/PP1K2PP/8,40
GriffyJr,ManOOwar,1-0,True,False,2085,2134,r2r2k1/1b1q1p2/p1p1p1p1/Pp1p2Pn/3P4/2NBP3/1PP2RQP/R5K1,40
blore,alextheseaman,1/2-1/2,False,False,2074,2095,k2rr3/pp1n3p/3Q2p1/q2N1pRn/3P4/3BPP2/PP3P1P/1K1R4,40
ManOOwar,GriffyJr,0-1,False,True,2144,2075,r2r2k1/4qppp/2pb1n2/4p3/1Pp1P3/2P2N1P/1BQR1PP1/R5K1,40
GriffyJr,ManOOwar,1/2-1/2,True,False,2073,2146,r2r2k1/1p3pp1/p3p2p/8/5R2/1P4P1/P1P2PKP/4R3,40
ManOOwar,GriffyJr,1-0,False,True,2139,2080,3r2k1/1p3p1p/4qnp1/pPp2bb1/P1P1p3/2N1P1P1/1BQ1BP1P/3R2K1,40
ManOOwar,GriffyJr,1-0,False,True,2142,2077,3r2k1/1p3ppp/4p3/2p3q1/P1N1Pb2/2Pr2P1/1P3P1P/RQ3RK1,40
defensiveone,GriffySr,0-1,False,True,2079,2075,4r1k1/n1qN1ppp/2p2n2/p2p4/P2N4/3P2PP/1r2PPB1/R2Q1RK1,40
Indrayoga,ALLtheTIME,0-1,False,False,2078,2176,1rb2rk1/1p3pp1/p3p2p/8/n1P5/1N1R1BP1/P1P2PP1/1R4K1,40
pingupenguin,MichaelOgbeide,1-0,False,False,2099,2077,3r1rk1/4bppp/pqn1p3/1p2P2N/2npNP2/PQ6/6PP/2BR1R1K,40
loomba,GriffySr,1/2-1/2,False,True,2026,2070,3r1rk1/ppqbb1pp/2n1p3/P1Pp1p2/1P6/1NPB2P1/1BQ2P1P/R4RK1,40
kunde,ALLtheTIME,1-0,False,False,2022,2186,4rrk1/1bq3bp/2n3p1/p1pBpn2/PpPp1P2/1P1P2PP/3BQ2N/R3NRK1,40
GriffyJr,ManOOwar,0-1,True,False,2072,2146,r4rk1/p4p2/1np1q1p1/1p1p2P1/3PpQ2/2N1P3/PPP4P/R4RK1,40
ManOOwar,GriffyJr,1-0,False,True,2139,2079,4r1k1/ppp1bppp/5n2/2Pr4/1PQBp1q1/P3P1P1/3N1P1P/2RR2K1,40
GriffyJr,ManOOwar,0-1,True,False,2086,2132,r4rk1/1pb1q2p/p1p1b1p1/2Pp1p2/1P1Pn3/P2BPQP1/1B3P1P/2R1R1K1,40
ManOOwar,GriffyJr,0-1,False,True,2141,2077,r4rk1/2p1qppp/4pn2/pPPp4/P4n2/1N3N1P/1B1Q1PP1/R1R3K1,40
GriffyJr,ManOOwar,0-1,True,False,2084,2134,2r2rk1/1b1nbpp1/1q2p2p/p2pP2Q/Pp6/1P1BP3/N2B1PPP/2RR2K1,40
ManOOwar,GriffyJr,1-0,False,True,2127,2091,r4rk1/3q2pp/1pnbp3/pN1p1p2/P2PnP2/2PQP2P/1B1N2P1/R4RK1,40
GriffyJr,ManOOwar,0-1,True,False,2099,2119,5rk1/p3bpp1/br1qp2p/Bp1p3Q/3P4/3B4/1PP2PPP/R3R2K,40
ManOOwar,GriffyJr,1-0,False,True,2111,2107,1r2r1k1/ppp2ppp/3p4/5b2/3P2q1/1PP3P1/P2Q1PBP/3RR1K1,40
GriffyJr,ManOOwar,0-1,True,False,2115,2103,rn1b1rk1/5pp1/1q2p2p/pPQpP3/1p1P4/4P3/NP1B2PP/2R2RK1,40
ManOOwar,GriffyJr,0-1,False,True,2111,2107,r4rk1/n2p2pp/1p1bp3/pP6/P2Pp2q/4P2P/1BQN1PP1/R4RK1,40
GriffyJr,ManOOwar,1/2-1/2,True,False,2107,2111,r5k1/1b2qppp/p3p3/1p1pP3/3Q4/2R1P1P1/PP3PBP/6K1,40
GriffyJr,ManOOwar,1/2-1/2,True,False,2097,2121,r4rk1/1b3p2/2p3pp/p1np4/1p6/3BPNP1/PPK2PP1/3R3R,40
ManOOwar,GriffyJr,1-0,False,True,2113,2105,3rqrk1/n1p1bppp/1p2p3/pPPpN3/P2PB3/B1Q1P2P/5PP1/R4RK1,40
GriffyJr,ManOOwar,1-0,True,False,2096,2122,r3bk2/1r2npp1/p1n1p2p/qp1pP3/2pP3N/P1P1B3/PQB2PPP/1R2R1K1,40
ManOOwar,GriffyJr,0-1,False,True,2131,2087,3r2rk/n1p1qppp/1p1bpn2/pP6/P1QP4/2R1PN1P/1B1N1PP1/R5K1,40
ManOOwar,GriffyJr,1/2-1/2,False,True,2141,2077,r4rk1/n1p2ppp/1pP1p3/pP1p1q2/P2P4/Q3PN2/5PPP/R4RK1,40
GriffyJr,ManOOwar,1-0,True,False,2067,2151,b3B1k1/4bpp1/4p2p/q1pp3Q/8/1P2P3/1BPP1PPP/6K1,40
alextheseaman,blore,0-1,False,False,2105,2023,3b2k1/2Qb1ppp/p2p1n2/1p1Pp3/1P2P3/4BNNP/P4PP1/6K1,40
Saili,blore,0-1,False,False,2011,2015,r3r1k1/pp1b1pbp/1qp1p1p1/3n4/3P2N1/P1PB3P/1PQ2PP1/2BR1RK1,40
GriffyJr,ALLtheTIME,1/2-1/2,True,False,2064,2195,r2q1r2/pp4bk/n2p2p1/2pPpp2/2P5/P1N1B1Pb/1PBQPP1P/R3R1K1,40
GriffyJr,ALLtheTIME,0-1,True,False,2062,2197,1rb1nrk1/3q1pbp/p1Bpp1p1/B1p5/Q1P5/2N1P1P1/PP3P1P/3R1RK1,40
ALLtheTIME,GriffyJr,1-0,False,True,2192,2067,3r2k1/3rb1pp/b1p1p3/4Pp2/2P2P2/1P2BN2/P3K1PP/3R3R,40
GriffyJr,ALLtheTIME,1/2-1/2,True,False,2064,2195,r1r5/3Rpp1p/p4kp1/1p2P3/2p5/8/PPP2PPP/3R2K1,40
ALLtheTIME,GriffyJr,1-0,False,True,2190,2069,3r2k1/3rb1pp/b1p1p3/4Pp2/2P2P2/1P2BN2/P3K1PP/3R3R,40
GriffyJr,ALLtheTIME,0-1,True,False,2075,2184,4n3/2p2rbk/p1p3pp/2B1Pp2/2P2P2/2N4P/PP1K2P1/7R,40
ALLtheTIME,GriffyJr,1-0,False,True,2178,2081,3r2k1/3rb1pp/b1p1p3/4Pp2/2P2P2/1P2BN2/P3K1PP/3R3R,40
sentiger,GriffySr,1-0,False,True,2012,2093,2rq1rk1/1p2bppp/p2pp3/3nP3/b1P1NP2/3B2Q1/1P1B2PP/4RR1K,40
ALLtheTIME,GriffyJr,0-1,False,True,2196,2059,2k4r/pp1bb3/2n1pp1r/3pP3/1q1P3R/3B1NQ1/PP2NPK1/1R6,40
GriffyJr,ALLtheTIME,0-1,True,False,2064,2191,r2qr1k1/pp3pn1/2p3pQ/3p4/P2Pp3/1PN1P3/2P2PPP/R4RK1,40
ALLtheTIME,GriffyJr,1-0,False,True,2186,2069,3r2k1/3rb1pp/b1p1p3/4Pp2/2P2P2/1P2BN2/P3K1PP/3R3R,40
GriffyJr,ALLtheTIME,1-0,True,False,2058,2197,r2n1bk1/p2Rpp1p/1p4p1/1Bp1B1Pn/8/2P1PN1P/PP3P2/6K1,40
ALLtheTIME,GriffyJr,1-0,False,True,2192,2063,3r2k1/3rb1pp/b1p1p3/4Pp2/2P2P2/1P2BN2/P3K1PP/3R3R,40
ALLtheTIME,GriffyJr,1-0,False,True,2198,2057,3r2k1/3rb1pp/b1p1p3/4Pp2/2P2P2/1P2BN2/P3K1PP/R2R4,40
ALLtheTIME,GriffyJr,1-0,False,True,2196,2059,3r2k1/3rb1pp/b1p1p3/4Pp2/2P2P2/1P2BN2/P3K1PP/R2R4,40
GriffyJr,ALLtheTIME,0-1,True,False,2064,2191,3rr3/p1p2pkp/6p1/2p5/2Pb4/1P3B2/P4PPP/1R2R1K1,40
ALLtheTIME,GriffyJr,1-0,False,True,2186,2069,3r2k1/3rb1pp/b1p1p3/4Pp2/2P2P2/1P2BN2/P3K1PP/R2R4,40
GriffyJr,ALLtheTIME,0-1,True,False,2075,2180,r4rk1/1p1b2p1/p2b1n2/3p1pp1/3B4/3B1P1P/PPP1R1P1/R5K1,40
ALLtheTIME,GriffyJr,0-1,False,True,2191,2064,1r2r1k1/2pq1pp1/p4n2/1p1P4/3N4/2P2P2/PP5P/R2Q1RK1,40
GriffyJr,ALLtheTIME,1/2-1/2,True,False,2061,2194,1r4k1/p3pp1p/p1pb2p1/3b4/1P3P2/7P/P2B1KP1/2R1R3,40
