White,Black,Winner,White is Computer,Black is Computer,White ELO,Black ELO,Move FEN,Move Number
feligres,pikozrout,1-0,True,True,2323,2236,r2r2k1/pp2qpnp/2n1b1p1/2P5/3N1P2/6P1/PP1QBB1P/R2R2K1,40
pikozrout,feligres,0-1,True,True,2242,2317,r1r3k1/1Q1bqp2/p3p2p/3pB1p1/4nP2/P5P1/1PP1B2P/2KR1R2,40
Knightsmasher,feligres,1-0,True,True,2274,2326,3r1rk1/pp1qp2p/2n1b3/3P1p2/4P1pN/4B3/P3BPPP/Q2R2K1,40
Knightsmasher,GeidiPrime,0-1,True,True,2291,2376,r3k1r1/p2b1p2/1p6/4Pp2/5P2/P1p5/q1P2QPP/2BRK1R1,40
feligres,Knightsmasher,0-1,True,True,2335,2282,r4rk1/p4ppp/1pbRp3/4P3/8/2P5/P3BPPP/4R1K1,40
Knightsmasher,ynode,0-1,True,True,2288,2369,r2k2r1/1p2p1b1/p1npp2p/5q2/4N3/1N2Q3/PPP2PPP/1R2R1K1,40
ynode,Knightsmasher,1/2-1/2,True,True,2373,2286,rn3bk1/p2q1ppp/2p2r2/1p1p4/3PP3/1QN1NPP1/PP5P/4RRK1,40
Knightsmasher,ynode,1-0,True,True,2275,2398,2r4r/1p1q1kp1/p3pp2/n2p1n2/1b1P1P1p/2NR1Q1P/PPP1NBP1/1K3R2,40
ynode,pikozrout,1-0,True,True,2385,2264,3rk2r/1Q2bppp/p3pn2/7q/Pp2P3/1P1B1N2/1B3PPP/R1R3K1,40
foggydew,feligres,0-1,True,True,2265,2328,r4k1r/p6p/n3p3/1p6/2pPP3/2n5/P2R1PPP/4KB1R,40
kamenozrout,ynode,0-1,True,True,2242,2372,6k1/p1p1qppp/1p2b3/4P3/5Q2/2Nr4/PP2RPPP/6K1,40
feligres,foggydew,1-0,True,True,2321,2272,r1b2nkR/p3b3/1qp1p1p1/1p1nP3/2pPN3/5QP1/PP2KPB1/R7,40
foggydew,ynode,0-1,True,True,2278,2355,b6r/p3k1pp/2p1p3/1pb5/2p1PP2/2Nn2P1/PP1R2KP/3R4,40
feligres,Knightsmasher,1-0,True,True,2314,2275,r6k/p4Ppp/1p4q1/2p1n1Q1/8/2P2b2/P4P1P/R1B1R1K1,40
pikozrout,iaquinuchess,0-1,True,False,2272,2371,3Br1k1/Qp3ppp/2p5/5b2/8/2P2q2/PP3P1P/4RRK1,40
iaquinuchess,pikozrout,1-0,False,True,2365,2278,r3r1k1/1pp3R1/p2qb3/3p3Q/3P4/N1P4P/PP4P1/5RK1,40
foggydew,iaquinuchess,0-1,True,False,2281,2359,rn3rk1/p3q1pp/bp2p3/4p3/4P3/1Q2N3/P4PPP/2RR2K1,40
iaquinuchess,Knightsmasher,1-0,False,True,2352,2323,r3r1k1/ppp1nppp/3p4/5P2/3PP1b1/1N6/PP6/R1B1RBK1,40
Knightsmasher,iaquinuchess,1-0,True,False,2314,2361,r2r2k1/pppQnppp/6b1/3P4/2BN4/P1P5/5PPP/R3R1K1,40
iaquinuchess,Knightsmasher,1-0,False,True,2354,2321,r1b2r1k/2ppbppp/1np5/4P3/2P1Nq1P/1P1B2R1/1BQ2PP1/1K5R,40
Knightsmasher,iaquinuchess,1-0,True,False,2312,2363,r3r2k/ppp2pp1/1q2b1B1/2bNN3/8/P7/1PQ2PPP/R1B1R1K1,40
iaquinuchess,Knightsmasher,1-0,False,True,2356,2319,r1r3k1/p2b1pbp/3p2p1/7n/1p2PP2/3PB2P/qPP1Q1BK/2RN1R2,40
Knightsmasher,iaquinuchess,0-1,True,False,2326,2349,4r1k1/p1p2ppp/Q1pb1q2/8/3P4/P1P2N2/5PPP/R5K1,40
iaquinuchess,Knightsmasher,1/2-1/2,False,True,2350,2325,r3r1k1/p4ppp/B1p5/3p4/3N1n2/1P6/P1b2PPP/R3R1K1,40
Knightsmasher,iaquinuchess,1-0,True,False,2316,2359,rnb4k/pp6/7p/3B1pp1/3P4/1P2P3/1P1K1P1P/R6R,40
ulfish,feligres,1-0,True,True,2313,2315,r3k1r1/2p3b1/2pqn2p/p2p1p2/Q3b2P/2P1BN1B/PP2PP2/2KR2R1,40
iaquinuchess,Knightsmasher,1-0,False,True,2351,2344,r1r3k1/pp3pbp/qn3P2/2ppp1P1/3n4/3PB1NP/PPPQ2B1/1R3RK1,40
Knightsmasher,iaquinuchess,0-1,True,False,2352,2343,r3q1k1/5pp1/rp1bpB1p/2ppN3/P2P4/1P2PP2/2Q3PP/R1R3K1,40
iaquinuchess,Knightsmasher,0-1,False,True,2351,2344,1rb2r2/p3qpkp/3p1np1/2p5/1p2PP2/3P2NP/1PPQ2B1/R3K2R,40
Knightsmasher,iaquinuchess,0-1,True,False,2352,2343,r4rk1/p1pb1pp1/1pq4p/n7/3PN3/P1PB4/2Q2PPP/R3R1K1,40
Knightsmasher,iaquinuchess,1/2-1/2,True,False,2344,2351,4rk1r/pp1qb1p1/2p2npp/3pB3/3P4/2NPQP2/PP2R1PP/R5K1,40
Knightsmasher,iaquinuchess,0-1,True,False,2349,2336,5rk1/pp3qpp/2p5/3p2rb/3Pp3/1P2P3/PQRN1PPP/5R1K,40
iaquinuchess,Knightsmasher,1/2-1/2,False,True,2336,2349,n1b2rk1/4Q1pp/r3pp1q/8/2P5/1PN5/1BB2bPP/1K1R3R,40
Knightsmasher,iaquinuchess,1-0,True,False,2341,2344,1r3Bk1/pppb4/2np2p1/4b3/2P1P2q/Q2P1P2/PP2R1BP/R3N1K1,40
iaquinuchess,Knightsmasher,1-0,False,True,2335,2349,r1bk3r/pppp1p1p/5p2/8/7P/2N1KB2/PP3P2/3R3R,40
Knightsmasher,iaquinuchess,1/2-1/2,True,False,2349,2335,1nr2rk1/p3q2p/4p3/2pn1p2/3P2p1/P2QP3/2NN1PPP/R1R3K1,40
feligres,Knightsmasher,0-1,True,True,2326,2341,2r2rk1/1p1bbppp/p7/3pP3/2P5/1P2BPN1/1P5P/R2R3K,40
iaquinuchess,Knightsmasher,1/2-1/2,False,True,2344,2333,r2r2k1/pp3pbp/6p1/2pNp3/q3P3/P5P1/1PPQ1PK1/R3R3,40
feligres,pikozrout,0-1,True,True,2336,2265,r5k1/pp1n1npp/2p1p3/q2pP3/P1PP2P1/3QB2P/1P1N4/5RK1,40
Knightsmasher,bobbyfischer,1-0,True,True,2321,2256,5rk1/bp1qn1p1/p1ppb2p/8/1PP1Pr2/P2P1B2/1B1N1P1P/2RQ2RK,40
bobbyfischer,Knightsmasher,1/2-1/2,True,True,2232,2323,r2r2k1/4qppp/p1n1bn2/1pp1pN2/4P3/1PP2Q1P/P1B2PP1/R1B1R1K1,40
pikozrout,iaquinuchess,0-1,True,False,2282,2336,2r3k1/p3q1pp/2pb1r2/1p1p1p2/1PnP4/P2QPPP1/2RBNR1P/6K1,40
iaquinuchess,pikozrout,0-1,False,True,2347,2272,4rrk1/p1pn3p/b1p1q1p1/P2p4/2P1pP2/1PN3P1/3Q2BP/R3R1K1,40
pikozrout,feligres,1/2-1/2,True,True,2273,2337,3r2k1/1p2bp2/p1pr2pp/3Np3/8/P5P1/1P2PPBP/2RR2K1,40
feligres,Knightsmasher,0-1,True,True,2346,2319,r4rk1/1pqn1p1p/3p1bpP/1PpPp3/pnP1P1P1/2QBBN2/1P3P1K/R5R1,40
iaquinuchess,foggydew,1-0,False,True,2334,2278,2kr1r2/p1pp2pp/bbp5/2P1p3/1P6/P4PP1/1K1N2BP/3R3R,40
foggydew,iaquinuchess,1-0,True,False,2268,2346,2k3r1/ppq2p2/2p4p/3r1p2/2BPn3/4PRPP/PP5K/R3Q3,40
iaquinuchess,foggydew,0-1,False,True,2359,2258,r1b4r/1p3p1p/1B1pk1p1/p3P3/Pp2B3/3P2PP/2PK4/7R,40
Knightsmasher,feligres,1-0,True,True,2312,2355,r1b3k1/pp2qpbp/4P3/2P5/2B5/1QP5/P3N1PP/5RK1,40
pikozrout,feligres,0-1,True,True,2278,2349,r6r/1pp3p1/p2b1nk1/RN3b2/2P1pPp1/4B3/1P2B1PP/R5K1,40
kamenozrout,ynode,0-1,True,True,2297,2335,7r/R3bkpp/4p3/8/1nP1p3/1P6/PB3PPP/6K1,40
feligres,Knightsmasher,1/2-1/2,True,True,2350,2311,1rr3k1/1p1bbppp/2nppn2/p5P1/3PP3/P2BBP2/1P1NNK1P/2R4R,40
feligres,pikozrout,0-1,True,True,2361,2268,r2qr1k1/pb3pp1/7p/n1N5/5PPP/P7/1P2B3/2RQ1RK1,40
feligres,konozrout,1-0,True,True,2354,2279,5rk1/4p1bp/r2pP1p1/qN2np1n/P1p2P2/1P4PP/1B2PQB1/R4RK1,40
pikozrout,bobbyfischer,1/2-1/2,True,True,2274,2208,2r1rbk1/pp1q1p2/7p/3p2p1/2nNn3/3Q2B1/PPP1NPPP/1R1R2K1,40
ynode,kamenozrout,1-0,True,True,2312,2305,rb5r/5kp1/p1p5/1p2P2p/1P2pPbq/2Q5/P1B3PP/1RB2RK1,40
feligres,ulfish,1/2-1/2,True,True,2355,2311,4n2r/4kpp1/rpp4p/p1n5/P3PBP1/1NP4P/2P5/3R1RK1,40
feligres,Knightsmasher,1-0,True,True,2347,2311,2r1r1k1/3b3p/pq1ppp2/1p6/3bP3/3N2PB/PPPQ3P/1K1RR3,40
GeidiPrime,feligres,1-0,True,True,2373,2355,3rk3/pPQnppbr/8/1B2Nbp1/4p3/4P1p1/PPP2PP1/4K1R1,40
ulfish,feligres,1-0,True,True,2292,2366,3r2r1/1pk1bp1p/1nQ1bp1B/p3p3/P2P4/2P2P1P/4NKP1/R4B1R,40
feligres,ulfish,0-1,True,True,2378,2271,r3r1k1/pp1q1pp1/6b1/2pNp2p/1PPnPPPb/3BB2P/P2Q4/3R1R1K,40
feligres,pikozrout,1-0,True,True,2371,2284,rr4k1/5bpp/pqp2p2/2bpP3/Q6N/4P1P1/P3B1P1/2RN1K1R,40
konozrout,GeidiPrime,0-1,True,True,2284,2364,r5k1/1pp1rppp/3p1n2/2nPq3/p1P1p3/P1N1P3/1P1NQPPP/3R1R1K,40
konozrout,iaquinuchess,0-1,True,False,2290,2351,1k1rr3/ppp3pp/2n1Rp2/8/3P4/P1P3B1/P4KPP/4R3,40
iaquinuchess,konozrout,1-0,False,True,2342,2298,2kr4/p1pp1p1p/8/3r2p1/8/1P1pN1PB/P4P1P/2R2K2,40
konozrout,iaquinuchess,1-0,True,False,2288,2355,r4rk1/pp3p1p/2p2bp1/3p1b2/P2P1N2/2P2B2/1P3PPP/R4RK1,40
GeidiPrime,Knightsmasher,1-0,True,True,2353,2317,r4r2/1p2bp1k/2p1pn1p/p2p4/3qP2P/2NP1QB1/PP3PP1/2R1R1K1,40
ulfish,feligres,0-1,True,True,2284,2364,3r4/pBpknpp1/3b4/N4bP1/3p4/P4N2/1PnBPP2/2R2K2,40
feligres,ulfish,1-0,True,True,2356,2299,rn6/p2nk1pp/2r2p2/2p1p3/2N5/P3BP2/1P1R1KPP/3R4,40
MariusGallus,schachbjm,0-1,False,False,2261,2339,r1b1r3/p5nk/1pp3q1/3p1pp1/1Q1P1P2/2N1P1N1/P5PP/4RRK1,40
feligres,ulfish,0-1,True,True,2368,2276,4nr2/3nk1p1/rppb1pPp/p3p3/P3P2P/4BN2/NPPRKP2/6R1,40
ulfish,feligres,1-0,True,True,2250,2381,6br/p1p1k3/1rnq1n1b/3ppQNp/5P1P/N1P4B/PP2P3/R1B1KR2,40
feligres,ulfish,0-1,True,True,2396,2220,r4rk1/pb3ppp/1p6/1N2p1q1/2P1n1P1/P3N3/7P/2KRQB1R,40
Knightsmasher,feligres,0-1,True,True,2312,2388,r5k1/5pbp/p2p1n2/P1pPq1p1/1R2P3/2N2B2/1PQ2PPP/5RK1,40
axeltiger,jaberwock,0-1,False,False,2290,2241,r1b2r1k/1pp3pp/p2p4/3Qn2q/P3P3/1BP2NnP/1P4P1/R1B1N1K1,40
pikozrout,feligres,0-1,True,True,2277,2380,2rq2k1/1p5p/p2p4/3Nbrp1/2Pp4/8/PPR1QPPP/4R1K1,40
feligres,pikozrout,1/2-1/2,True,True,2383,2275,r2q1rk1/p3n1b1/1p2P1pp/3p4/1P2p1Q1/4B3/P1B2PPP/3RR1K1,40
yoyoman,offtherook,1-0,False,False,2388,2316,r1qr2k1/pb2bppp/1pp1p3/nP6/P1P1P3/2B3P1/1Q1N1PBP/2RR2K1,40
feligres,ulfish,1-0,True,True,2376,2233,1k1r4/ppq2p2/1npbbn2/8/3P3N/4NB2/PP2PR1P/2RQ3K,40
foggydew,iaquinuchess,0-1,True,False,2252,2339,4r1k1/ppbbrpp1/n1p2n1p/3p4/3P1BP1/P1N2B1P/1PPKNP2/3RR3,40
Intrepido,konozrout,1-0,False,True,2259,2282,3rk2r/1pq2ppp/2n5/pB2b3/1B2R1Q1/P5P1/1PP2P1P/4R1K1,40
iaquinuchess,kamenozrout,1-0,False,True,2329,2295,2rb2k1/pr3ppp/2pBbn2/8/N2R4/1P4P1/P1P2PBP/2KR4,40
kamenozrout,iaquinuchess,0-1,True,False,2304,2318,r4r2/pp1bq3/2p1p2k/2PpP2p/1P2pNp1/2Q1P3/P4PPP/3R1RK1,40
foggydew,iaquinuchess,0-1,True,False,2252,2321,r6r/1ppk2pp/5p2/p2p4/3P4/1P1KP3/5PPP/R1R5,40
iaquinuchess,foggydew,1/2-1/2,False,True,2324,2250,rnb2rk1/pp3pq1/6N1/3p4/6P1/2pB3Q/PP3RP1/5RK1,40
feligres,pikozrout,1-0,True,True,2368,2256,1rb2r1k/p1q1p1bp/3pP1pn/2pP1p2/5P2/PP3N1P/2PB1QP1/3RKB1R,40
MariusGallus,Maras(FM),1/2-1/2,False,False,2265,2222,4r1k1/pp3pbQ/3p1qp1/2pP1bN1/5Bp1/8/PP2r1BP/R4R1K,40
axeltiger,Tuturutu,0-1,False,False,2310,2257,2rrb3/1p3ppk/pq1bp1np/2p4Q/P6P/2PP1N2/1P3PP1/RBB1R1K1,40
offtherook,smallblackcat,1-0,False,False,2297,2321,6nk/p2q1r1p/np2p1pP/3pPpB1/2rP1N2/P1P3Q1/5PP1/R3K2R,40
feligres,pikozrout,1-0,True,True,2356,2266,r3k1r1/1p1bq1p1/p3pn2/3p1pN1/6n1/2N2P1R/PPP3P1/1K1RQB2,40
pikozrout,feligres,0-1,True,True,2272,2346,5rk1/1br2p2/1p1q1bpp/pP1pn3/P2N4/2N1P3/2Q1BPPP/R1R3K1,40
Knightsmasher,feligres,1-0,True,True,2280,2362,3r2k1/1p1N1p2/2n3p1/8/8/r3PN2/1b3PPP/3R1RK1,40
feligres,pikozrout,0-1,True,True,2379,2259,r4rk1/5pb1/2bN1npp/p1p1q3/3pP3/6B1/PP2B1PP/2RQ1RK1,40
feligres,pikozrout,0-1,True,True,2398,2247,r2q2k1/2p1p1bp/bp1nP1p1/p2P1r2/P5R1/1PN1BB2/5P1P/2RQ2K1,40
feligres,kamenozrout,1-0,True,True,2390,2253,1k1r3r/1b3Q1p/p1q2pn1/1p2p3/8/1BP1N3/PP3PPP/R4RK1,40
pikozrout,feligres,1/2-1/2,True,True,2234,2389,2r1r1k1/5p1p/p3b1p1/2qp4/3R4/6P1/PP2QPBP/3R2K1,40
feligres,pikozrout,1-0,True,True,2380,2240,r2rn1k1/pp1q1ppp/b7/3NP3/5B2/bP4P1/P1R2PBP/3QR1K1,40
pikozrout,feligres,0-1,True,True,2247,2370,4kb2/1p3pp1/1nr1p3/Q6p/2P5/1P1r4/P2NqPPP/R1B2RK1,40
feligres,pikozrout,1-0,True,True,2359,2254,1rb2rk1/p1qp1ppp/2p1p1n1/2P1P1P1/4NP2/PP1R4/3Q3P/4KB1R,40
schachbjm,offtherook,0-1,False,False,2358,2275,r3r1k1/p3Rppp/1pp5/3q4/2PPn3/3Q1N2/P4PPP/R5K1,40
Knightsmasher,iaquinuchess,1/2-1/2,True,False,2337,2340,3rq1k1/5r1p/2n1bnpB/p1P2p2/5Q2/P4PP1/1P2P2P/2KR1BNR,40
iaquinuchess,Knightsmasher,1-0,False,True,2328,2345,1rb2rk1/p1pp1ppp/1n6/2B5/2P2qP1/1P2Q3/P5BP/2R1K2R,40
Knightsmasher,iaquinuchess,0-1,True,False,2354,2314,3r1r1k/ppp2pp1/4bb2/8/5q2/P1NB4/1PQ2PPP/R3R1K1,40
iaquinuchess,Knightsmasher,1-0,False,True,2299,2363,4rr1k/p1pbn1pp/1p1p1p2/3P1P1q/2P1P1P1/3BBR1P/P2Q4/4R1K1,40
iaquinuchess,Knightsmasher,0-1,False,True,2323,2349,r1br2k1/pp2nnpp/1b6/2p1qPB1/2B1N3/2P4P/PPQ3P1/R4RK1,40
GriffySr,Ildefons,1/2-1/2,True,False,2220,2214,2r1r1k1/1pB1bp2/p5p1/2Pp3p/3n2n1/1P1B1Q2/P4PPP/2R1R1K1,40
Ildefons,GriffySr,1-0,False,True,2205,2238,r2n1qk1/pppb1ppp/5n2/3P4/1B6/1P3NPP/3Q1PB1/4R1K1,40
jaberwock,BIONCHESS,1-0,False,False,2224,2276,5r2/1p2k1pp/p3b3/2pqb3/8/2P1Q1P1/PP1N3P/R4BK1,40
Ildefons,GriffySr,0-1,False,True,2200,2236,r2q2k1/pp3p1p/6pB/3P4/2p1pNP1/3bP2P/P4bBK/3Q4,40
iaquinuchess,foggydew,1-0,False,True,2296,2237,r3r1k1/pp6/1qn1b1Q1/2pp4/3P2P1/2P5/PP1N1RP1/5RK1,40
foggydew,iaquinuchess,1-0,True,False,2227,2315,r5k1/pp1Q1p1p/6p1/3r4/3P4/8/PP3PPP/3R1RK1,40
GriffySr,Ildefons,1-0,True,False,2262,2204,r5r1/1p1k1p1p/1p1b1n2/2pP1p2/2P1pP2/PP2B3/6PP/R3KB1R,40
Ildefons,GriffySr,0-1,False,True,2211,2255,r2q2k1/p2b1pb1/1npp1np1/4r2p/2PN4/1P2PRPP/PBQ1N1BK/5R2,40
BIONCHESS,axeltiger,1-0,False,False,2237,2368,2r1r1k1/4pp1p/1Bn3p1/1NR5/1p2P3/8/Pb3PPP/3R2K1,40
Ildefons,GriffySr,0-1,False,True,2205,2270,2r3rk/3bqpbp/pp1p1np1/n1pPp3/2P1P3/PPNQ2PP/3B1PB1/1R1NR1K1,40
GriffySr,Ildefons,1-0,True,False,2263,2212,1rr3k1/3n1p1p/P1b1p1p1/3p4/Pq1P4/3B1N2/1PQ2PPP/2R1R1K1,40
