White,Black,Winner,White is Computer,Black is Computer,White ELO,Black ELO,Move FEN,Move Number
GMBernasek(GM),GMStocek(GM),1/2-1/2,False,False,2484,2563,1rb3k1/1p3ppp/p2q1n2/2pN4/2P5/4PB2/P2P2PP/3Q1RK1,40
GMHracek(GM),IMCernousek(IM),1/2-1/2,False,False,2585,2438,r4nk1/ppp2ppp/3p1q2/1BnP2P1/4bB2/2P1QN1P/P1P2P2/4R1K1,40
FMVlasak(FM),GMZilka(GM),1/2-1/2,False,False,2415,2534,3q2k1/pb3pp1/4pn1p/2p1N3/8/2PQ4/PPB2PPP/6K1,40
GMPolak(GM),IMZwardon(IM),1/2-1/2,False,False,2528,2458,r2q1rk1/1b1nppbp/p1N3p1/1p1P4/4PB2/8/B4PPP/1RQ1R1K1,40
IMJesperSThybo(IM),FMOlsen(FM),1/2-1/2,False,False,2513,2414,2r1r1k1/pb3ppp/1p6/4B1q1/4p2Q/1P2P1P1/P4P1P/R2R1BK1,40
IMAntonsen(IM),GMASRasmussen(GM),0-1,False,False,2426,2541,5r2/p3p2k/3p2pp/qppP4/1n5P/2N1B3/PPP2PP1/1K1RR3,40
GMChatalbashev(GM),IMTeplyi(IM),1-0,False,False,2521,2418,r1n2bk1/pp3pp1/2pr4/3p3P/3P1N1P/P1N1P3/1PR1KP2/7R,40
GMSuneBergHansen(GM),IMBjornMOchsner(IM),1-0,False,False,2590,2486,r2r2k1/pb3ppp/1p2p3/3P2q1/2PR2n1/P5P1/BB2QPP1/5RK1,40
IMDEPulvettMarin(IM),FMIsmaelAPuente(FM),1/2-1/2,False,False,2468,2425,r2q1rk1/p1p1pp2/4b1pp/8/4N2P/3P2P1/P3PP2/1RQ1K2R,40
GMHarutjunyan(GM),GMSGDelRDeAngelis(GM),1-0,False,False,2440,2457,3n1rk1/pp2r2p/4p1p1/q2p1nN1/b1pP1PB1/P1P5/R1PB2PP/4QRK1,40
GMASRasmussen(GM),IMJonasBuhlBjerre(IM),1/2-1/2,False,False,2541,2470,2kr4/1p3pp1/p3p2p/2n1N1P1/4bP2/1BP5/P1P4P/2K1R3,40
IMTeplyi(IM),GMSuneBergHansen(GM),0-1,False,False,2418,2590,5rk1/1p2p1bp/4n1p1/8/8/4BN1P/r4PP1/2RRK3,40
FMOlsen(FM),IMAntonsen(IM),1/2-1/2,False,False,2414,2426,5rk1/pb3p1p/1p4p1/1BnP4/3N4/2r5/P4PPP/3R1RK1,40
IMBjornMOchsner(IM),IMJesperSThybo(IM),0-1,False,False,2486,2513,rn5k/pp2b1pp/2Ppb3/4p2n/4P3/2N1BP2/P1P2P1P/R4RK1,40
IMJesperSThybo(IM),GMSuneBergHansen(GM),1-0,False,False,2513,2590,3q1rk1/pbNnbpp1/1p2Nn1p/3p4/3P1B2/1Q4P1/PP2PPBP/2R3K1,40
IMJonasBuhlBjerre(IM),IMTeplyi(IM),1-0,False,False,2470,2418,2rqr1k1/5p1n/1p1p1bp1/p1nPp2p/2P5/PP2BP1P/3NQ1P1/2RB1RK1,40
GMASRasmussen(GM),IMBjornMOchsner(IM),1-0,False,False,2541,2486,br1q1rk1/5pbp/2p1p1p1/4Nn2/RP1P1B2/2N4P/5PP1/3QR1K1,40
GMAndrewTang(GM),IMChristopherWYoo(IM),1-0,False,False,2501,2414,1q3rk1/1b1npp1p/p2p1npb/N7/1P6/PQ3NPB/1B2PP1P/3R2K1,40
IMZhenYuCyrusLow(IM),GMKanarek(GM),1/2-1/2,False,False,2418,2505,rr4k1/5ppp/3p1n2/np1Pp3/1N3P2/8/P3B1PP/2R2RK1,40
IMAstanehLopez(IM),GMVanForeest(GM),0-1,False,False,2427,2598,5rk1/1b4pp/1Q2p2q/p3N3/2P1p3/6P1/PP1rPPBP/5RK1,40
IMKjartansson(IM),GMStefansson(GM),0-1,False,False,2444,2558,bn1r4/p4kb1/5npp/2P5/3P4/4B1P1/PP3P1P/R4RK1,40
IMAntonsen(IM),GMChatalbashev(GM),1/2-1/2,False,False,2426,2521,3r1rk1/1pp2pp1/p3b2p/4PP2/nP6/Pn2N2P/B5PK/R1B2R2,40
IMBjornMOchsner(IM),FMOlsen(FM),1-0,False,False,2486,2414,r1b2rk1/pp5p/1b3p2/3Np3/1P4q1/P7/1B1Q1PPP/3RR1K1,40
GMChatalbashev(GM),IMJonasBuhlBjerre(IM),1-0,False,False,2521,2470,rr6/3b1kpp/2p2p2/2Rp4/p2B2P1/5P2/PP1KP2P/2R5,40
GMSuneBergHansen(GM),IMAntonsen(IM),1-0,False,False,2590,2426,r4r1k/1bp1qpp1/1p1bn2p/p2p1B2/P7/1P2PN2/1BQP1PPP/2R2RK1,40
IMTeplyi(IM),GMASRasmussen(GM),0-1,False,False,2418,2541,3rr1k1/pp4b1/2p1bn2/4pp1p/2P4N/PPNn2P1/5PBP/BR3RK1,40
GMGopal(GM),GMStupak(GM),1/2-1/2,False,False,2589,2547,r4rk1/pq2bppp/4p3/2p3N1/2P1n2P/4B2R/PPQ2PP1/1K4R1,40
GMJSantosLatasa(GM),IMKalyanArjun(IM),0-1,False,False,2585,2445,r1b2rk1/bp4pp/p1p4q/3pR3/P2P1n2/5NNP/1P3PP1/RB1Q2K1,40
