White,Black,Winner,White is Computer,Black is Computer,White ELO,Black ELO,Move FEN,Move Number
defensiveone,GriffyJr,1-0,False,True,2094,2138,1r1r2k1/p2b1ppp/2p5/2p1b3/8/1PP3Pq/PBQNBR1P/R5K1,40
Aromas,floare,1/2-1/2,False,False,2008,2081,4rr1k/1p3ppp/1qp5/p2pPbQ1/P7/1BP1R3/2P2PPP/3R3K,40
masterdylan,chessloon,1-0,False,False,2099,2142,r1b2rk1/6pp/p1P5/3Np1qQ/5p2/1P5n/P1P1B1P1/R1B2R1K,40
GriffySr,foxbat,1-0,True,False,2181,2083,r1b2r2/1pqn2bk/p1p3pp/P1Pp1p2/1P1Pp3/2N1PP2/2QNB1PP/1R3R1K,40
chessloon,masterdylan,0-1,False,False,2154,2087,2kr3r/4pp2/p1R2np1/3qN2p/3p4/P1P4P/5PP1/5RK1,40
masterdylan,chessloon,0-1,False,False,2094,2147,2r2rk1/p1q2pp1/3b1n1p/2p2P2/3p1P2/1P1Q3N/P2B2PP/R3R2K,40
chessloon,masterdylan,1-0,False,False,2140,2101,r4rkn/pp3p1p/2pq1p2/5R1P/3P4/2PB3Q/P1P3P1/R5K1,40
foxbat,GriffyJr,1-0,False,True,2073,2143,2kr3r/2q1bn2/1Pp1p1p1/3pPpPp/p2P1P1P/P1PQBN2/8/R4RK1,40
floare,Aromas,0-1,False,False,2101,2002,3r4/pp2bkpp/2n1p3/8/2P1pP2/4B3/PP2BKPP/3R4,40
Aromas,floare,1/2-1/2,False,False,2000,2106,r4k2/1pbn1pp1/2p4p/p1N5/3P4/P7/1P1B1PPP/4R1K1,40
gleangleam,GriffySr,1-0,False,True,2117,2191,3rr3/1pp2ppk/1qn1b2p/p3p3/P1N1P2N/2PP1R1P/1P2Q1PK/5R2,40
GriffySr,gleangleam,1-0,True,False,2184,2124,r1b1k3/p7/2pB1p2/2p5/2PpP1p1/3P4/PP1K1PPP/R6R,40
gleangleam,GriffySr,0-1,False,True,2131,2177,2r2rk1/npqb1pb1/4p1pB/pP2P3/P2Pp3/7P/3QBPPN/3R1RK1,40
MichailovA,acamuffo,1-0,False,False,2079,2042,r6r/4kp1p/4pp2/p1p5/7R/3R4/PPP2PPP/2K5,40
Floerkeli,scalaQueen,1-0,False,True,2017,2012,3rk1r1/1Qp2ppp/p1n5/q7/3bP3/P3BBP1/5PKP/2RR4,40
ivohristov,acamuffo,1-0,False,False,2112,2049,r1b1Q1k1/pp2b1pp/1q2p3/3pBr2/5N2/2P3P1/PP3P1P/R3R1K1,40
scalaQueen,Achonk,1-0,True,False,2004,2010,r4rk1/3pbpp1/p1b1p2p/Q7/3RP1n1/3B1N2/P1P2PPP/K4R2,40
Achonk,scalaQueen,1-0,False,True,2002,2012,1r1qkbr1/ppN1pp1p/1n1P2b1/4P1p1/8/1Q4BP/PP3PB1/R3R1K1,40
scalaQueen,Achonk,1-0,True,False,2004,2010,3rk2r/1q3pbp/Q2p2p1/4p3/Pp4n1/4BN2/1PP1BPPP/R3K2R,40
chessloon,kamenozrout,0-1,False,True,2143,2189,r4k1r/1p3ppp/p7/4Q3/1B1P4/P7/4KPPP/7q,40
GriffyJr,defensiveone,0-1,True,False,2141,2080,rn3rk1/5pb1/pn1Nb1pp/4p3/1P6/3B1NB1/2P2PPP/R4RK1,40
defensiveone,GriffyJr,0-1,False,True,2091,2129,3r1rk1/ppq1pp1p/2p3P1/8/2P5/6P1/PQ1N1RBP/6K1,40
masterdylan,chessloon,1-0,False,False,2092,2152,3r3k/p6p/2pB4/4P2n/2N5/5P2/P4P1P/b6K,40
chessloon,masterdylan,0-1,False,False,2162,2082,4rr1k/pb4pp/1p1qB1n1/n2P1pB1/3Q3N/2P5/P4PPP/R3R1K1,40
chessloon,masterdylan,1-0,False,False,2148,2096,3R2k1/1pp2rpp/2n2n1B/p3qp2/8/P1Q2P2/1PB2P1P/2K3R1,40
chessloon,masterdylan,0-1,False,False,2150,2094,5rk1/2q3pp/r1pb4/p2p4/3npP1Q/P1N5/1P1B2PP/R4RK1,40
masterdylan,chessloon,0-1,False,False,2101,2143,2k4r/pp1n1Pp1/2qp4/4p1b1/2N3P1/2PBn2r/PP2Q3/R1B1K1R1,40
masterdylan,chessloon,1/2-1/2,False,False,2107,2137,3r1rk1/1bp2p2/p1n2q1p/1p1B4/4Pp2/2Q2N1P/PPP2P1K/R4R2,40
chessloon,masterdylan,0-1,False,False,2146,2098,r6r/pb1R2kp/2q2pp1/4p3/2B5/7Q/PP3PPP/5RK1,40
MarianaDoycheva,ivohristov,0-1,False,False,2071,2097,1k1r4/p1p1r1Bp/b1pq2p1/5p2/2P2p2/1P2n1PB/P2NR2P/1QK4R,40
foxbat,GriffyJr,1-0,False,True,2062,2138,r1r5/ppp1p1kp/2n3p1/4Pp2/2PP4/P3B3/1P1K1PRP/R7,40
alexgob,SchakenSchaken,0-1,False,False,2010,2119,2k5/pn1bn1pp/Bpp2p2/4p3/1P2PP2/P1N1K3/2P1N1PP/8,40
SchakenSchaken,alexgob,1-0,False,False,2110,2028,r2nr3/3bbk1p/4ppp1/p2p3n/3P4/2PB3P/1PNN1PPB/R3R1K1,40
acamuffo,SchakenSchaken,1-0,False,False,2046,2126,r4rk1/1p2bpp1/2p2n1p/p7/P2q1R2/1BNP1Q2/1PP3PP/5R1K,40
acamuffo,ivohristov,1-0,False,False,2036,2107,3R3r/p7/2p1b1kp/4p1p1/2P3P1/1PN1K2P/P1P3P1/4R3,40
SchakenSchaken,acamuffo,1/2-1/2,False,False,2139,2034,4b1k1/1p4pp/p1p1p3/2PpPr2/1P1Pp3/4P3/1P2B1PP/5RK1,40
SpeckEngine,mlaren,0-1,True,False,2012,2057,r2r2k1/5ppn/nq2p2p/p3P3/Pp1R4/1Pp2N1N/4QPPP/3R2K1,40
Achonk,hastrman,0-1,False,True,2018,2023,1k1rr3/ppp2ppp/8/4p3/3b1n1P/1PNb1P1B/PB1PN2R/4RK2,40
foxbat,GriffyJr,0-1,False,True,2077,2119,2kr3r/pp3p2/2n2b2/2p4p/3p1Np1/1P1P1P2/1PP1N1PP/2KR3R,40
SpeckEngine,mlaren,1-0,True,False,2017,2066,r2q3r/1p1b4/p2p1bkn/P1p5/2PpP1p1/1N1P1pP1/1PQN1P1R/R3KB2,40
mlaren,SpeckEngine,1-0,False,True,2059,2024,3q1k1r/2p2ppp/1pPp1b2/r7/2B5/P1N5/1B3PPP/Q3R1K1,40
GriffyJr,foxbat,0-1,True,False,2123,2066,r6r/1ppk2p1/p2p3p/3P4/6Pn/2R3B1/PP3P1P/2KR4,40
SpeckEngine,mlaren,0-1,True,False,2032,2051,r1r3k1/2q2pp1/2b1p2p/pp2P3/2pP4/2P1QN2/1R3PPP/3R1K2,40
foxbat,GriffyJr,0-1,False,True,2074,2116,k1r4r/pp1nbnp1/1qp1p1p1/2NpPpP1/PP1P1P1P/2P1BN2/6K1/R2Q1R2,40
GriffyJr,foxbat,0-1,True,False,2125,2062,r2q1r1k/bpN3pp/p2p2n1/8/B7/5nB1/PP3P1P/2RQR2K,40
mlaren,SpeckEngine,1-0,False,True,2043,2040,4rk1r/p1p1q1p1/4b2p/2p5/4QP2/2P2N2/P5PP/R4R1K,40
kunde,vbbl,0-1,False,False,2013,2015,r1bq1Bk1/7p/p3p1p1/8/1pQnPP2/8/P3B1PP/5RK1,40
vbbl,kunde,1-0,False,False,2005,2021,r1b2r2/1pb3k1/p1p1np1R/4p1p1/P1B1P3/2N1BPP1/1PP5/2K4R,40
SpeckEngine,mlaren,1-0,True,False,2032,2051,r5k1/4p1bp/p1ppb1p1/3Nn3/1q2P3/1P2B3/P1PQB1PP/5RK1,40
hastrman,Achonk,0-1,True,False,2015,2019,1r2k3/p1p1npbp/2pp4/8/1P2P3/2P1B1Pb/P5p1/RN2K1R1,40
mlaren,SpeckEngine,1-0,False,True,2043,2040,4r3/p1p3pp/2p2k2/5b2/P7/1KPrP3/6PP/RN2R3,40
SpeckEngine,mlaren,0-1,True,False,2048,2035,r4rk1/2qbbpp1/4p2p/pp1nP3/2pP4/2P2N2/2Q1BPPP/R1BR2K1,40
Achonk,hastrman,0-1,False,True,2029,2019,1r3rk1/2p2ppp/p7/b5P1/2Pq4/P2P3R/RP2PP2/1NB2K2,40
foxbat,GriffyJr,1-0,False,True,2049,2151,2kr4/ppp1qp2/3p1n2/6Q1/4P2P/1PPP4/nKP3P1/5R1R,40
wrenes,SchakenSchaken,0-1,False,False,2012,2057,r5k1/r3bppp/2n1p3/1pNp4/1P1P4/P1P5/5PPP/R1B2RK1,40
alexgob,wrenes,1-0,False,False,2002,2016,3rr3/1pk2p2/p1p2npp/8/1P1NPK2/5P2/1P1R2PP/3R4,40
styxesc,GriffyJr,0-1,False,True,2104,2144,r5k1/ppp1p2p/3p2p1/3r3n/2q2P2/4B3/PP3Q1N/2R3K1,40
chessloon,masterdylan,0-1,False,False,2158,2088,1k4nr/2p1pp1p/6pb/P1P2q2/8/2P2P2/1P2QP1P/R3K2R,40
pingupenguin,kunde,1-0,False,False,2004,2023,r3rq1k/ppp3p1/4BnQ1/3pR3/3P3P/2P2P2/P1P5/2K3R1,40
mlaren,SpeckEngine,0-1,False,True,2034,2045,r4rk1/5ppp/2p3n1/p1b1P3/8/P1B2P2/1P3N1P/R4R1K,40
SpeckEngine,mlaren,1-0,True,False,2037,2042,r3kb1r/1p1b1p2/p3p3/2qpPp2/5P1P/2N2N2/PPPQ2R1/2K1R3,40
mlaren,SpeckEngine,1-0,False,True,2034,2045,rk3rB1/pp2q2p/6p1/3Qp3/8/8/PPb2PPP/RN2R1K1,40
emranhamid,JackInBox,1-0,False,False,2008,2105,r4qkr/pb2p2p/1p3bp1/8/3p1P2/3P1N1P/PP4P1/R1BQ1RK1,40
MichailovA,ivohristov,1-0,False,False,2083,2110,r4rk1/p5pp/2q1pp2/2p2n2/5B2/1P2PPP1/P2Q2KP/2R2R2,40
hastrman,Achonk,0-1,True,False,2014,2021,2kr2r1/1pp5/p2qpp1b/7p/2QP1Np1/4P1P1/PP3PP1/R4RK1,40
SpeckEngine,mlaren,1-0,True,False,2037,2042,r4r2/2p2pkp/p2p1qp1/5P2/1pb1P3/1P5P/P1PQ2P1/1NK1R2R,40
mlaren,SpeckEngine,1-0,False,True,2034,2045,1r2r1k1/2p3pp/1pnbpn2/p3p3/P3P1P1/1NP1BB1P/1P1R1P2/3R2K1,40
ivohristov,saturnz,0-1,False,False,2115,2091,4k3/1p3p1Q/pq2b1r1/3np3/4P3/bNPB4/P1P3PP/1K1R1R2,40
GriffyJr,styxesc,1-0,True,False,2128,2114,1r1q1rk1/N1p2ppn/3b3p/2pPpR2/2Q1P3/1P5P/P1P1N1P1/5RK1,40
styxesc,GriffyJr,0-1,False,True,2125,2118,r2rb1k1/pp2bppp/2n1p1P1/3pP2P/2pP2B1/2NqPQ2/P2B1R2/2R3K1,40
GriffyJr,styxesc,1-0,True,False,2109,2137,r4rk1/pQb3pp/2p4q/2Pp4/3NpPb1/4P3/PP4PP/R3BR1K,40
styxesc,GriffyJr,1-0,False,True,2126,2117,2r4k/pp1bq3/2nbp1pN/5p2/3PpP2/2P1B3/PP2B2P/R4Q1K,40
GriffyJr,foxbat,1-0,True,False,2110,2058,r4r1k/1pp3p1/pbnp2np/8/3PPp2/1BNN4/PP1B1P2/R4RK1,40
masterdylan,chessloon,0-1,False,False,2095,2132,r3nrk1/1b1p2b1/p3pq2/8/Np6/1P1R2Q1/PBP2PPP/5R1K,40
chessloon,masterdylan,1-0,False,False,2125,2102,1r2r1k1/4bppp/3q2n1/1p6/4Q3/4BN2/1P3PPP/2RR2K1,40
chessloon,masterdylan,1-0,False,False,2127,2100,r4r1k/pb4pp/8/2p1P3/3p1P1q/7B/PP1Q2PP/R4RK1,40
GriffyJr,defensiveone,0-1,True,False,2118,2077,1r1r2k1/p4pb1/b1p3pp/8/Pq1pN3/QP3N2/2P2PPP/R3R2K,40
chessloon,masterdylan,1-0,False,False,2111,2116,1r4k1/1N2q1b1/p1p1pnpp/Q2p4/3P4/5N2/PP3PPP/R4RK1,40
masterdylan,chessloon,1/2-1/2,False,False,2116,2111,rq3rk1/4Rpp1/p1b2B1p/2pp1P2/5N2/3B1Q2/P1P3PP/5R1K,40
SpeckEngine,mlaren,1/2-1/2,True,False,2035,2034,k1r3nr/1p4p1/p2bq3/2B1p2p/8/1N6/PPQ2PPP/R1R3K1,40
gleangleam,GriffySr,1-0,False,True,2121,2190,r2r2k1/1b3ppp/p3p3/1p2p3/1b2P1PP/1P1B1P2/PKP1N3/3R3R,40
GriffySr,gleangleam,1-0,True,False,2183,2128,k3Q3/p3n3/2b1p3/3p4/4qB2/P1p5/2P1BPPP/1R2K2R,40
styxesc,GriffyJr,0-1,False,True,2138,2108,2rqr1k1/ppp2pbp/2n1p1p1/4P3/2PP3N/1N2B1Pb/PP5P/R2QR1K1,40
SpeckEngine,mlaren,1-0,True,False,2035,2034,r4rk1/5pp1/4p2p/p1qnP3/2pN4/1bP5/3QBPPP/1R2RK2,40
chessloon,masterdylan,1-0,False,False,2102,2125,1r2kb1r/2p2ppp/p1P2Bn1/3P1q2/Q3p3/P1N5/4BPPP/R3K2R,40
masterdylan,chessloon,1-0,False,False,2117,2110,r1b2rk1/1p1p1n1p/p3p1p1/4q3/4PQ2/1BN5/PPP3PP/4RR1K,40
chessloon,masterdylan,0-1,False,False,2118,2109,r3r1k1/p4p2/2p5/2b1pbpn/2P4P/2N2PB1/PP2B1K1/2R4R,40
mlaren,SpeckEngine,0-1,False,True,2042,2027,1r1r4/p1p3pp/2p1bk2/3R4/2K5/N1P5/P4bPP/R1B5,40
SpeckEngine,mlaren,0-1,True,False,2035,2034,4k2r/r3b2n/pp1p3p/4p1p1/2PpR3/N2P1N2/PP3PPP/2R3K1,40
GriffyJr,styxesc,1-0,True,False,2112,2151,r2qr1k1/2p2p1n/ppQp1n2/3Pp1p1/4P2p/1PNR4/P1P1NPPP/4R1K1,40
styxesc,GriffyJr,1-0,False,True,2140,2120,r4rk1/2qbn2p/Pp2pbp1/8/PB1PpP2/2P1N1PB/7P/R2QK2R,40
GriffyJr,foxbat,1-0,True,False,2113,2067,5r2/1pq3kp/p1p1Rpp1/5n2/2Q5/2NP4/PP3PPP/6K1,40
styxesc,GriffyJr,0-1,False,True,2154,2104,3r2k1/ppp3bp/4p1p1/3bNr2/1B1PpP2/4P3/PP4PP/R2R2K1,40
GriffyJr,styxesc,0-1,True,False,2111,2142,r2qrBk1/2pn1p1p/p1Qp4/3Pp3/4P2p/2NR4/1PP2PPP/5RK1,40
mlaren,SpeckEngine,0-1,False,True,2042,2027,1r1r2k1/2qnbppp/p3p3/4P3/1Pp2P2/2N1BQ2/1PP3PP/3R1RK1,40
styxesc,GriffyJr,0-1,False,True,2158,2102,r5k1/pppq3p/3pp3/8/1nP5/N3P3/PP2B1K1/R1B2N2,40
GriffyJr,styxesc,0-1,True,False,2109,2145,1r3rk1/4np2/1p1p3p/p1p1p2n/QPP1P1q1/P2P1NP1/3B1PK1/R4R2,40
SpeckEngine,mlaren,1/2-1/2,True,False,2027,2042,4k2r/1r3ppp/R1B1pn2/1q6/1p1P4/1R2P3/4QPPP/6K1,40
ivohristov,sucaba,1/2-1/2,False,False,2124,2097,2rr4/pp3pkp/2n5/5p2/5N2/PN1B1P2/1P1b2PP/1KR4R,40
acamuffo,styxesc,1-0,False,False,2000,2166,1k1r4/ppp3p1/1n1p1qbr/3Pp1Rp/4P2P/PQ1B1P2/1PP1N3/2K3R1,40
blore,styxesc,0-1,False,False,2002,2151,r5k1/pp4pp/2pb4/3pP1q1/1P6/P3Pp1P/1B3P1K/1BR3R1,40
styxesc,MichaelOgbeide,1-0,False,False,2139,2039,r4rk1/pp3q1p/3Bbb2/5pp1/1P1Pp3/2P4Q/P2N3P/2R2RK1,40
MichaelOgbeide,styxesc,0-1,False,False,2045,2126,r4rk1/ppp3b1/3p1q1p/3Pp3/1P3p2/P4P1P/2PNQ1P1/3R1RK1,40
styxesc,GriffyJr,0-1,False,True,2146,2098,5k2/pp1bb1pp/3pp1q1/8/1PPPp3/P3P1P1/3B2QP/3B2K1,40
GriffyJr,styxesc,0-1,True,False,2106,2128,r2q1rk1/1Qpn1p1p/p2p2p1/1p1Pn3/1P2PR2/2N3N1/P1PR2PP/6K1,40
blore,Achonk,0-1,False,False,2001,2022,b4rk1/2qpb1pp/4p3/1p2B3/2p5/2P1N3/1P1QBPPP/5RK1,40
Slek,blore,1-0,False,False,2019,2009,rnb1r1k1/1p3p1p/p2p2p1/2pP1P2/P3P3/3B1N1P/1P2NbP1/R2Q3K,40
GriffySr,gleangleam,1/2-1/2,True,False,2178,2127,r1br4/p2n2k1/1ppB1p1p/b1Pp1Bp1/3P4/4PN2/P4PPP/1RR3K1,40
foxbat,GriffyJr,1-0,False,True,2055,2106,2kr4/ppp1qp2/3p1n2/6Q1/4P2P/1PPP4/nKP3P1/5R1R,40
Achonk,hastrman,1-0,False,True,2023,2039,r3k2r/pp2b1p1/4bp2/1qpp2Pp/3p3P/BN1P1P2/2P2K2/R1Q3NB,40
masterdylan,chessloon,1/2-1/2,False,False,2110,2066,r1b2rk1/1p3ppp/p2p4/3Nb3/4P2q/1B3QP1/PPP4P/R1B4K,40
chessloon,masterdylan,0-1,False,False,2073,2103,r5k1/pp3pbp/2p3p1/8/8/2P1r1N1/PP4PP/3R1RK1,40
chessloon,masterdylan,1-0,False,False,2072,2104,2kr3r/pq2bp1p/1pp1pn2/4Q3/NP4p1/2P5/P3BPPP/R4RK1,40
masterdylan,chessloon,1-0,False,False,2096,2080,r2qk2r/p2n1pp1/1p1b2np/1PpPp3/N1P1P3/R4P1N/3BQ1PP/R5K1,40
chessloon,masterdylan,1-0,False,False,2071,2105,6k1/p3q1pp/2p1rn2/1bNpNQ2/3P4/8/PP3PPP/2R3K1,40
masterdylan,chessloon,1-0,False,False,2097,2079,r4r1k/6pp/p1p2n2/2Pp1q2/8/N1B2PQ1/PPP3PP/R3R1K1,40
chessloon,masterdylan,0-1,False,False,2087,2089,2kr3r/pp2qp2/2nb4/7p/8/4NB1P/PPQ2PP1/3R1RK1,40
masterdylan,chessloon,0-1,False,False,2097,2079,r4rk1/p4pp1/1Np2n1p/3p1bq1/8/1BQ2PB1/PPP3PP/3RR2K,40
gleangleam,GriffySr,1-0,False,True,2117,2188,r2q1r1k/1pp1p1bp/p4p2/2PP1bp1/2Q4P/2N1B3/P4PP1/2RR2K1,40
styxesc,blore,1-0,False,False,2004,2016,r2q2k1/pb6/1p3bp1/8/3P4/2P1pB2/PP6/R1BQ2K1,40
GriffySr,gleangleam,0-1,True,False,2198,2107,r3b1kr/2q2pp1/4p2p/p1npP3/Pp1B2Q1/1P5N/2P2PPP/R4RK1,40
GriffySr,gleangleam,1-0,True,False,2186,2119,r1b1r3/pp3pk1/2p2B1p/6p1/4P3/1q2P1P1/PP4BP/R4RK1,40
gleangleam,GriffySr,0-1,False,True,2126,2179,2r2rk1/5ppp/p2p1n2/qp2p3/4P3/1Q3N2/P2N1PPP/2R2RK1,40
Chessnull,emranhamid,1-0,False,False,2052,2002,2rq1rk1/p4pbp/1p1pp1p1/2p1n3/1PP2P2/P2PP1PP/1BQ1N1K1/1R3R2,40
emranhamid,Chessnull,0-1,False,False,2010,2032,1r3rk1/2p2pp1/p3pbp1/np1q4/3P4/PBP3QP/1BP2PP1/1R2R1K1,40
Chessnull,emranhamid,0-1,False,False,2059,2001,1r1q1rk1/2p2pp1/3p3p/1b1Pp3/p7/2PPP1P1/2Q2PBP/1R3RK1,40
blore,Chessnull,1/2-1/2,False,False,2032,2137,r7/p3kppp/1pp5/2n5/2B5/2P1PP2/P2r2PP/1R1R2K1,40
MichaelOgbeide,blore,1-0,False,False,2042,2040,5rk1/pp1q1ppp/2pb1n2/8/P2P4/1B3Q1P/2PB1PP1/4R1K1,40
blore,MichaelOgbeide,0-1,False,False,2048,2034,5bk1/p1n2p1p/npp1b1p1/4p3/2P1P3/PPN1BP2/1K4PP/2NB4,40
MichaelOgbeide,blore,1-0,False,False,2025,2057,4rrk1/1bp2pp1/p6p/1pb2Nqn/4PpN1/P1P2P1P/BP1Q2PK/R3R3,40
blore,MichaelOgbeide,0-1,False,False,2066,2016,r6r/3k2bp/p4pp1/1p2p3/3p2N1/8/PP2nKPP/R1BR4,40
hastrman,Achonk,0-1,True,False,2027,2015,4k2r/pp2pp1p/3p4/8/1P1qP2p/P2B1P1P/3K4/R6R,40
MichaelOgbeide,Boobyslegacy,1/2-1/2,False,False,2014,2086,2k1r3/ppp1b2p/2n3p1/8/4BPP1/2P1B3/PP5P/3R2K1,40
MIHAILOP,blore,1-0,False,False,2198,2050,r1b1r1k1/4P1pp/2p2p2/pp1p4/3p4/PB1P2KP/1PP3P1/R1B1R3,40
Achonk,hastrman,0-1,False,True,2007,2022,r2r2k1/pp2bppp/2n5/4pbP1/5n1P/1PP2N2/PB1NBP2/R3K1R1,40
StickyPawn,blore,1-0,False,False,2080,2037,2r2r2/1b3pkp/p3p1pq/1p1pP3/3P1R2/2PB4/PP1Q2PP/5RK1,40
Aromas,congom,0-1,False,False,2009,2022,r4rk1/1q3pp1/p1p1pb1p/3p4/8/1P6/P1PQNPPP/3RR1K1,40
blore,saturnz,0-1,False,False,2109,2057,2r2rk1/2q1bppp/8/1B2p3/8/1Q3P2/PP4PP/3R1RK1,40
SpeckEngine,mlaren,0-1,True,False,2004,2054,r4rk1/2qb1pp1/4p2p/pp1nP3/2pP4/R1P2N2/3QBPPP/1R1K4,40
mlaren,SpeckEngine,1-0,False,True,2047,2011,3q1k1r/5pb1/3p1p1p/p1pBp3/P3P1P1/2PP1Q1P/3r1P2/R2R2K1,40
nikst,kamenozrout,0-1,False,True,2034,2187,r3qrk1/ppp2ppp/3b4/Q2RP3/8/5B2/5PPP/2R3K1,40
mlaren,SpeckEngine,0-1,False,True,2056,2002,4r3/p1p3p1/2p2k2/3b3p/3p3P/P4P2/1PPB1KP1/R7,40
SpeckEngine,mlaren,0-1,True,False,2009,2049,r2q1r2/4bppk/7p/pp1pP3/1npP4/5NB1/1P1QKPPP/2RR4,40
chessloon,masterdylan,0-1,False,False,2030,2090,2kr3r/pppq4/6np/PP1P1p2/2P1p1p1/3n2P1/3N1PBP/R2Q1K1R,40
mlaren,SpeckEngine,0-1,False,True,2058,2000,3r1k1r/pp2ppbp/4n1p1/P1p3P1/B6P/2PP4/1P2nP1K/RNB2R2,40
masterdylan,chessloon,1-0,False,False,2083,2037,r5rk/ppqb3p/n1p5/3p1B1N/P2b4/2N2P2/1PPQ3P/R3R2K,40
chessloon,masterdylan,0-1,False,False,2044,2076,r4r1k/1p1q1p1p/p2b1p2/1PpP1b2/2P1N3/2Np1P2/P5PP/2RQR1K1,40
masterdylan,chessloon,0-1,False,False,2085,2035,2kr4/pp1n1prp/2pp1Np1/4pP2/P1B1P3/3P3P/1PP3RK/R7,40
chessloon,masterdylan,0-1,False,False,2042,2078,4rrk1/2p1b1pp/pp5q/3pN2b/3P1p2/2P2P1P/PP1B2P1/R2Q1RK1,40
masterdylan,chessloon,1-0,False,False,2070,2050,5rk1/p4pp1/2pb3p/3p1B2/2r5/2N3P1/PPP2P1P/3RR1K1,40
chessloon,masterdylan,0-1,False,False,2058,2062,2kr3r/1pp2pb1/p2q1n2/4N1p1/2Pp2b1/P5Q1/2N1BRPP/R5K1,40
SpeckEngine,mlaren,0-1,True,False,2007,2051,r2r4/1kp5/1pn1bp2/4p1p1/1p2P2p/1P6/PNPRBPPP/R3K3,40
Achonk,damouno,0-1,False,False,2005,2163,r2q3r/5k2/4bpnp/bpp1p1p1/1nPpP1P1/1P1P1NBP/1N3PB1/R1Q2RK1,40
damouno,Achonk,1/2-1/2,False,False,2167,2001,r4r2/2q2ppk/p1pbp2p/2p5/P2p1PP1/1P1PPQ1P/1BP4K/R4R2,40
mlaren,SpeckEngine,1-0,False,True,2035,2015,r3k2r/1p4pp/p3p3/2bpp3/Nn6/5PP1/P1qB2BP/R2Q1R1K,40
mlaren,SpeckEngine,1-0,False,True,2037,2013,2bq1rk1/1p1p1ppp/r1pP4/p5P1/P3R2P/1Q2BN2/B4P2/bN4K1,40
